sample_a,sample_b,n_a,n_b,mean_normalised_w1,max_normalised_w1,argmax_feature,mean_w1_delta_critical,energy_distance,w1_last_pred_err_norm,w1_vx_norm,w1_vy_norm,w1_speed_norm,w1_accel_norm,w1_rel_x_norm,w1_rel_y_norm,w1_dist_norm,w1_tls_red,w1_tls_yellow,w1_tls_green,w1_phase_remaining_norm,w1_dist_to_stopline_norm,w1_n_active_norm,w1_cbr,w1_n_queue_norm,w1_heading_cos,w1_over_sampling_floor,energy_over_sampling_floor,w1_over_reference_shift,energy_over_reference_shift
old_all,new_all,4000,4000,0.009292661707633987,0.02136309488490224,n_active_norm,0.00916294415385653,0.02762141444082566,0.0052036375010119165,0.009918281959036334,0.010469722321687209,0.008169308058790348,0.0011930978274013208,0.016646809287027282,0.017919298879769487,0.0055678412016714005,0.017249999999999932,0.003750000000000031,0.016249999999999987,0.0029374999958090564,0.00790880116861399,0.02136309488490224,0.00013439999948604964,0.007874999853782358,0.005418456090788824,0.9070518022645786,0.7310016643137495,0.07969905663140586,0.03919960724760151
new_d5,new_d35,4000,4000,0.11659688458560952,0.7594970226027072,n_active_norm,0.1034887525456516,0.704634979283261,0.013723460215170964,0.056164924496210786,0.08899181020448678,0.27924249776446897,0.012583281638852577,0.04164521197937574,0.06424270408834126,0.05164915955881588,0.05499999999999999,0.005750000000000033,0.05225000000000002,0.007825416816805956,0.0910158525124134,0.7594970226027072,0.00481767997998395,0.23333750072587284,0.16441051537185555,11.380960335070638,18.648188480472005,1.0,1.0
old_d5,new_d5,4000,4000,0.014346060622043006,0.03745296750534721,vy_norm,0.017709584338274024,0.07334746511481348,0.002928292845319655,0.00735698025543682,0.03745296750534721,0.03392285712741084,0.0026088339837833418,0.0044936131094400495,0.020234924462733034,0.018271467222599314,0.02174999999999999,0.00024999999999997247,0.026000000000000023,0.0039025000036345034,0.030991733080969426,0.01268601190391928,6.216000093263577e-05,0.007150000155903405,0.0138206889173016,1.400311401837759,1.94114313685815,0.12303982797678978,0.10409285271279164
old_d10,new_d10,4000,4000,0.015673777307638793,0.04043391625542337,heading_cos,0.01419071107007611,0.05906840518009789,0.0025945203126316995,0.025735971097231213,0.022675746667060674,0.03307741025132144,0.0023694593990115343,0.01822953926521586,0.017090838712072585,0.012419934576610104,0.007000000000000006,0.0,0.011750000000000038,0.004403333306719989,0.03282923386692619,0.025483630452305076,8.568000176455812e-05,0.010275000065565119,0.04043391625542337,1.52990912641403,1.5632473343287536,0.13442706778439312,0.083828374856129
old_d15,new_d15,4000,4000,0.023475982212248957,0.09409970273822546,n_active_norm,0.01929801694528349,0.12146145546446094,0.002207081859553322,0.021927954225504996,0.019511451137808375,0.05389867586986511,0.005063203576679158,0.01817874436963757,0.025342858437727045,0.009807002076762727,0.005500000000000005,0.0004999999999999449,0.00275000000000003,0.005638749873440242,0.03409869281481951,0.09409970273822546,0.0005459999945596792,0.03270000005885959,0.06732158057478956,2.2914782271755887,3.2144815134180083,0.2013431344729633,0.1723750012921709
old_d20,new_d20,4000,4000,0.024634727220390746,0.08965625096857548,n_active_norm,0.012549120921409506,0.14354774490522676,0.0024418961539982367,0.05421376463805621,0.017225752349663108,0.02247864452852616,0.0024216678467307946,0.08287041756959299,0.029268113862832252,0.00401507093408145,0.0022499999999999742,0.004249999999999976,0.007249999999999979,0.004826249766047107,0.02627645234789088,0.08965625096857548,0.0005714800044952425,0.020512499807402475,0.048262101968750366,2.4045827155415704,3.7989959080122193,0.21128117880630906,0.20371930024143894
old_d25,new_d25,4000,4000,0.015197051395098596,0.04186814306928899,vy_norm,0.01189958028011979,0.0784533061560919,0.007160239334161468,0.02140669925645939,0.04186814306928899,0.03430208860723343,0.006169229598371178,0.019287452843171193,0.032170701732115725,0.0032903250834206113,0.007250000000000034,0.006000000000000005,0.006750000000000034,0.004928333513787932,0.013604139861796285,0.01646726135909557,5.4879996430827044e-05,0.010462499978020793,0.027177879483322624,1.4833761618275134,2.0762693921370743,0.13033840011343004,0.11133893216015597
old_d30,new_d30,4000,4000,0.009580801538239394,0.016397319599986075,n_active_norm,0.008320537196346388,0.01758972606928073,0.005285928875025225,0.015046565200014163,0.009432208358088345,0.010214426159923346,0.002746948615665386,0.015702491950341936,0.01114278835018922,0.013941766200470739,0.009000000000000008,0.00024999999999997247,0.010499999999999954,0.004467083378054677,0.014824750681102164,0.016397319599986075,7.839999604038882e-05,0.008987500155344599,0.014855448629823504,0.9351769789768803,0.4655126933855457,0.0821703047409027,0.02496289083913008
old_d35,new_d35,4000,4000,0.011941926874285717,0.045535740636547264,vx_norm,0.005231819096540899,0.05717091822769708,0.003210331820014038,0.045535740636547264,0.010156675463093026,0.011296952231203944,0.0022360047163967472,0.03698022470920477,0.012624458525722733,0.0072989875848870735,0.0034999999999999476,0.000500000000000056,0.0004999999999999449,0.005190833344589938,0.006359947971097424,0.03486309450864791,0.00010360000294167537,0.009275000128895039,0.013380905219615654,1.1656451762291256,1.513030278167847,0.1024206342796195,0.0811355097441374
