scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR,CDSR,AoI_violation_rate,PCO,RLBI
A,V2V-Base,1,0,3.0,5,43,0.999379,0.694744,5e-06,4.478344,0.989824
A,V2V-Base,1,0,3.0,5,44,0.999411,0.694716,4e-06,4.537028,0.989801
A,V2V-Base,1,0,3.0,5,45,0.999391,0.694756,5e-06,4.531731,0.989865
A,V2V-Base,1,0,3.0,5,46,0.999367,0.69449,5e-06,4.481946,0.989785
A,V2V-Base,1,0,3.0,5,47,0.9994,0.694652,4e-06,4.497949,0.989803
A,V2V-Base,1,0,3.0,5,48,0.99939,0.69486,6e-06,4.475269,0.989722
A,V2V-Base,1,0,3.0,5,49,0.999395,0.694779,7e-06,4.545542,0.989926
A,V2V-Base,1,0,3.0,5,50,0.999389,0.6946,5e-06,4.514461,0.989885
A,V2V-Base,1,0,3.0,5,51,0.999404,0.694754,4e-06,4.518742,0.98986
A,Random-K,1,0,3.0,5,42,0.999222,0.900226,0.00011,5.775245,0.989768
A,Random-K,1,0,3.0,5,43,0.999225,0.900373,0.000136,5.785862,0.989824
A,Random-K,1,0,3.0,5,44,0.999284,0.900255,7.2e-05,5.845845,0.989801
A,Random-K,1,0,3.0,5,45,0.999278,0.900265,9.9e-05,5.833465,0.989865
A,Random-K,1,0,3.0,5,46,0.999251,0.900217,0.000103,5.776723,0.989785
A,Random-K,1,0,3.0,5,47,0.999238,0.900244,9.8e-05,5.800686,0.989803
A,Random-K,1,0,3.0,5,48,0.999276,0.900209,0.00011,5.769121,0.989722
A,Random-K,1,0,3.0,5,49,0.999292,0.900366,9.9e-05,5.858712,0.989926
A,Random-K,1,0,3.0,5,50,0.999233,0.900219,9.7e-05,5.804284,0.989885
A,Random-K,1,0,3.0,5,51,0.999239,0.900294,0.000104,5.811778,0.98986
A,RILP,1,10,0.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,RILP,1,10,0.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,RILP,1,10,0.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,RILP,1,10,0.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,RILP,1,10,0.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,RILP,1,10,0.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,RILP,1,10,0.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,RILP,1,10,0.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,RILP,1,10,0.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,RILP,1,10,0.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,RILP-Greedy,1,10,0.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,RILP-Greedy,1,10,0.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,RILP-Greedy,1,10,0.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,RILP-Greedy,1,10,0.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,RILP-Greedy,1,10,0.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,RILP-Greedy,1,10,0.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,RILP-Greedy,1,10,0.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,RILP-Greedy,1,10,0.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,RILP-Greedy,1,10,0.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,RILP-Greedy,1,10,0.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,Nam2023b,1,10,0.0,5,42,0.291513,0.002964,0.197482,6.397267,0.989768
A,Nam2023b,1,10,0.0,5,43,0.29153,0.00298,0.19731,6.409959,0.989824
A,Nam2023b,1,10,0.0,5,44,0.291482,0.002965,0.197643,6.477834,0.989801
A,Nam2023b,1,10,0.0,5,45,0.291602,0.002952,0.197562,6.463679,0.989865
A,Nam2023b,1,10,0.0,5,46,0.291529,0.002984,0.197967,6.400696,0.989785
A,Nam2023b,1,10,0.0,5,47,0.291325,0.002992,0.197733,6.427243,0.989803
A,Nam2023b,1,10,0.0,5,48,0.291279,0.003027,0.198092,6.390884,0.989722
A,Nam2023b,1,10,0.0,5,49,0.291563,0.002921,0.197591,6.490169,0.989926
A,Nam2023b,1,10,0.0,5,50,0.291497,0.002932,0.1977,6.431813,0.989885
A,Nam2023b,1,10,0.0,5,51,0.291294,0.002942,0.198068,6.438197,0.98986
A,Nam2025,1,10,0.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,Nam2025,1,10,0.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,Nam2025,1,10,0.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,Nam2025,1,10,0.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,Nam2025,1,10,0.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,Nam2025,1,10,0.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,Nam2025,1,10,0.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,Nam2025,1,10,0.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,Nam2025,1,10,0.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,Nam2025,1,10,0.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,Youn2026,1,10,0.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,Youn2026,1,10,0.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,Youn2026,1,10,0.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,Youn2026,1,10,0.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,Youn2026,1,10,0.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,Youn2026,1,10,0.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,Youn2026,1,10,0.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,Youn2026,1,10,0.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,Youn2026,1,10,0.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,Youn2026,1,10,0.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,V2I-Base,1,10,0.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,V2I-Base,1,10,0.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,V2I-Base,1,10,0.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,V2I-Base,1,10,0.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,V2I-Base,1,10,0.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,V2I-Base,1,10,0.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,V2I-Base,1,10,0.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,V2I-Base,1,10,0.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,V2I-Base,1,10,0.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,V2I-Base,1,10,0.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,V2V-Base,1,10,0.0,5,42,0.999325,0.694545,4e-06,4.46919,0.989768
A,V2V-Base,1,10,0.0,5,43,0.999379,0.694744,5e-06,4.478344,0.989824
A,V2V-Base,1,10,0.0,5,44,0.999411,0.694716,4e-06,4.537028,0.989801
A,V2V-Base,1,10,0.0,5,45,0.999391,0.694756,5e-06,4.531731,0.989865
A,V2V-Base,1,10,0.0,5,46,0.999367,0.69449,5e-06,4.481946,0.989785
A,V2V-Base,1,10,0.0,5,47,0.9994,0.694652,4e-06,4.497949,0.989803
A,V2V-Base,1,10,0.0,5,48,0.99939,0.69486,6e-06,4.475269,0.989722
A,V2V-Base,1,10,0.0,5,49,0.999395,0.694779,7e-06,4.545542,0.989926
A,V2V-Base,1,10,0.0,5,50,0.999389,0.6946,5e-06,4.514461,0.989885
A,V2V-Base,1,10,0.0,5,51,0.999404,0.694754,4e-06,4.518742,0.98986
A,Random-K,1,10,0.0,5,42,0.999222,0.900226,0.00011,5.775245,0.989768
A,Random-K,1,10,0.0,5,43,0.999225,0.900373,0.000136,5.785862,0.989824
A,Random-K,1,10,0.0,5,44,0.999284,0.900255,7.2e-05,5.845845,0.989801
A,Random-K,1,10,0.0,5,45,0.999278,0.900265,9.9e-05,5.833465,0.989865
A,Random-K,1,10,0.0,5,46,0.999251,0.900217,0.000103,5.776723,0.989785
A,Random-K,1,10,0.0,5,47,0.999238,0.900244,9.8e-05,5.800686,0.989803
A,Random-K,1,10,0.0,5,48,0.999276,0.900209,0.00011,5.769121,0.989722
A,Random-K,1,10,0.0,5,49,0.999292,0.900366,9.9e-05,5.858712,0.989926
A,Random-K,1,10,0.0,5,50,0.999233,0.900219,9.7e-05,5.804284,0.989885
A,Random-K,1,10,0.0,5,51,0.999239,0.900294,0.000104,5.811778,0.98986
A,RILP,1,10,1.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,RILP,1,10,1.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,RILP,1,10,1.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,RILP,1,10,1.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,RILP,1,10,1.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,RILP,1,10,1.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,RILP,1,10,1.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,RILP,1,10,1.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,RILP,1,10,1.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,RILP,1,10,1.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,RILP-Greedy,1,10,1.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,RILP-Greedy,1,10,1.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,RILP-Greedy,1,10,1.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,RILP-Greedy,1,10,1.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,RILP-Greedy,1,10,1.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,RILP-Greedy,1,10,1.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,RILP-Greedy,1,10,1.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,RILP-Greedy,1,10,1.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,RILP-Greedy,1,10,1.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,RILP-Greedy,1,10,1.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,Nam2023b,1,10,1.0,5,42,0.291513,0.002964,0.197482,6.397267,0.989768
A,Nam2023b,1,10,1.0,5,43,0.29153,0.00298,0.19731,6.409959,0.989824
A,Nam2023b,1,10,1.0,5,44,0.291482,0.002965,0.197643,6.477834,0.989801
A,Nam2023b,1,10,1.0,5,45,0.291602,0.002952,0.197562,6.463679,0.989865
A,Nam2023b,1,10,1.0,5,46,0.291529,0.002984,0.197967,6.400696,0.989785
A,Nam2023b,1,10,1.0,5,47,0.291325,0.002992,0.197733,6.427243,0.989803
A,Nam2023b,1,10,1.0,5,48,0.291279,0.003027,0.198092,6.390884,0.989722
A,Nam2023b,1,10,1.0,5,49,0.291563,0.002921,0.197591,6.490169,0.989926
A,Nam2023b,1,10,1.0,5,50,0.291497,0.002932,0.1977,6.431813,0.989885
A,Nam2023b,1,10,1.0,5,51,0.291294,0.002942,0.198068,6.438197,0.98986
A,Nam2025,1,10,1.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,Nam2025,1,10,1.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,Nam2025,1,10,1.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,Nam2025,1,10,1.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,Nam2025,1,10,1.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,Nam2025,1,10,1.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,Nam2025,1,10,1.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,Nam2025,1,10,1.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,Nam2025,1,10,1.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,Nam2025,1,10,1.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,Youn2026,1,10,1.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,Youn2026,1,10,1.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,Youn2026,1,10,1.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,Youn2026,1,10,1.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,Youn2026,1,10,1.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,Youn2026,1,10,1.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,Youn2026,1,10,1.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,Youn2026,1,10,1.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,Youn2026,1,10,1.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,Youn2026,1,10,1.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,V2I-Base,1,10,1.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,V2I-Base,1,10,1.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,V2I-Base,1,10,1.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,V2I-Base,1,10,1.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,V2I-Base,1,10,1.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,V2I-Base,1,10,1.0,5,47,0.438194,0.004496,0.034129,0.165095,0.989803
A,V2I-Base,1,10,1.0,5,48,0.438246,0.004518,0.03415,0.165056,0.989722
A,V2I-Base,1,10,1.0,5,49,0.438398,0.004418,0.034107,0.166423,0.989926
A,V2I-Base,1,10,1.0,5,50,0.438291,0.00442,0.034091,0.16428,0.989885
A,V2I-Base,1,10,1.0,5,51,0.438268,0.004438,0.034248,0.16625,0.98986
A,V2V-Base,1,10,1.0,5,42,0.999325,0.694545,4e-06,4.46919,0.989768
A,V2V-Base,1,10,1.0,5,43,0.999379,0.694744,5e-06,4.478344,0.989824
A,V2V-Base,1,10,1.0,5,44,0.999411,0.694716,4e-06,4.537028,0.989801
A,V2V-Base,1,10,1.0,5,45,0.999391,0.694756,5e-06,4.531731,0.989865
A,V2V-Base,1,10,1.0,5,46,0.999367,0.69449,5e-06,4.481946,0.989785
A,V2V-Base,1,10,1.0,5,47,0.9994,0.694652,4e-06,4.497949,0.989803
A,V2V-Base,1,10,1.0,5,48,0.99939,0.69486,6e-06,4.475269,0.989722
A,V2V-Base,1,10,1.0,5,49,0.999395,0.694779,7e-06,4.545542,0.989926
A,V2V-Base,1,10,1.0,5,50,0.999389,0.6946,5e-06,4.514461,0.989885
A,V2V-Base,1,10,1.0,5,51,0.999404,0.694754,4e-06,4.518742,0.98986
A,Random-K,1,10,1.0,5,42,0.999222,0.900226,0.00011,5.775245,0.989768
A,Random-K,1,10,1.0,5,43,0.999225,0.900373,0.000136,5.785862,0.989824
A,Random-K,1,10,1.0,5,44,0.999284,0.900255,7.2e-05,5.845845,0.989801
A,Random-K,1,10,1.0,5,45,0.999278,0.900265,9.9e-05,5.833465,0.989865
A,Random-K,1,10,1.0,5,46,0.999251,0.900217,0.000103,5.776723,0.989785
A,Random-K,1,10,1.0,5,47,0.999238,0.900244,9.8e-05,5.800686,0.989803
A,Random-K,1,10,1.0,5,48,0.999276,0.900209,0.00011,5.769121,0.989722
A,Random-K,1,10,1.0,5,49,0.999292,0.900366,9.9e-05,5.858712,0.989926
A,Random-K,1,10,1.0,5,50,0.999233,0.900219,9.7e-05,5.804284,0.989885
A,Random-K,1,10,1.0,5,51,0.999239,0.900294,0.000104,5.811778,0.98986
A,RILP,1,10,2.0,5,42,0.438361,0.004478,0.034206,0.165353,0.989768
A,RILP,1,10,2.0,5,43,0.438181,0.004466,0.034234,0.164757,0.989824
A,RILP,1,10,2.0,5,44,0.43852,0.004465,0.034102,0.165843,0.989801
A,RILP,1,10,2.0,5,45,0.438272,0.004431,0.03425,0.164977,0.989865
A,RILP,1,10,2.0,5,46,0.438622,0.004476,0.034141,0.165039,0.989785
A,RILP,1,10,2.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,RILP,1,10,2.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,RILP,1,10,2.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,RILP,1,10,2.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,RILP,1,10,2.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,RILP-Greedy,1,10,2.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,RILP-Greedy,1,10,2.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,RILP-Greedy,1,10,2.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,RILP-Greedy,1,10,2.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,RILP-Greedy,1,10,2.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,RILP-Greedy,1,10,2.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,RILP-Greedy,1,10,2.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,RILP-Greedy,1,10,2.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,RILP-Greedy,1,10,2.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,RILP-Greedy,1,10,2.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,Nam2023b,1,10,2.0,5,42,0.291326,0.003114,0.198254,6.548875,0.989295
A,Nam2023b,1,10,2.0,5,43,0.291342,0.003089,0.197742,6.657918,0.989422
A,Nam2023b,1,10,2.0,5,44,0.291302,0.003122,0.197928,6.639622,0.989355
A,Nam2023b,1,10,2.0,5,45,0.291472,0.003084,0.197661,6.621673,0.989429
A,Nam2023b,1,10,2.0,5,46,0.291521,0.003049,0.197607,6.651665,0.989433
A,Nam2023b,1,10,2.0,5,47,0.291313,0.003093,0.198139,6.691924,0.989439
A,Nam2023b,1,10,2.0,5,48,0.29125,0.003104,0.197945,6.540565,0.98941
A,Nam2023b,1,10,2.0,5,49,0.291488,0.003064,0.197718,6.673054,0.989452
A,Nam2023b,1,10,2.0,5,50,0.291399,0.003079,0.197749,6.599122,0.989454
A,Nam2023b,1,10,2.0,5,51,0.291466,0.003067,0.197921,6.685175,0.989489
A,Nam2025,1,10,2.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,Nam2025,1,10,2.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,Nam2025,1,10,2.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,Nam2025,1,10,2.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,Nam2025,1,10,2.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,Nam2025,1,10,2.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,Nam2025,1,10,2.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,Nam2025,1,10,2.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,Nam2025,1,10,2.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,Nam2025,1,10,2.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,Youn2026,1,10,2.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,Youn2026,1,10,2.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,Youn2026,1,10,2.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,Youn2026,1,10,2.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,Youn2026,1,10,2.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,Youn2026,1,10,2.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,Youn2026,1,10,2.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,Youn2026,1,10,2.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,Youn2026,1,10,2.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,Youn2026,1,10,2.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,V2I-Base,1,10,2.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,V2I-Base,1,10,2.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,V2I-Base,1,10,2.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,V2I-Base,1,10,2.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,V2I-Base,1,10,2.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,V2I-Base,1,10,2.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,V2I-Base,1,10,2.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,V2I-Base,1,10,2.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,V2I-Base,1,10,2.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,V2I-Base,1,10,2.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,V2V-Base,1,10,2.0,5,42,0.999052,0.69341,1.1e-05,4.54905,0.989295
A,V2V-Base,1,10,2.0,5,43,0.999,0.693633,9e-06,4.634631,0.989422
A,V2V-Base,1,10,2.0,5,44,0.998974,0.693746,8e-06,4.604669,0.989355
A,V2V-Base,1,10,2.0,5,45,0.999006,0.693686,1e-05,4.605034,0.989429
A,V2V-Base,1,10,2.0,5,46,0.999085,0.693484,6e-06,4.590336,0.989433
A,V2V-Base,1,10,2.0,5,47,0.998985,0.693561,8e-06,4.643878,0.989439
A,V2V-Base,1,10,2.0,5,48,0.999033,0.693495,1e-05,4.532105,0.98941
A,V2V-Base,1,10,2.0,5,49,0.998945,0.693593,8e-06,4.621825,0.989452
A,V2V-Base,1,10,2.0,5,50,0.998921,0.693267,7e-06,4.566843,0.989454
A,V2V-Base,1,10,2.0,5,51,0.998993,0.69371,6e-06,4.630436,0.989489
A,Random-K,1,10,2.0,5,42,0.998844,0.90014,0.000199,5.911574,0.989295
A,Random-K,1,10,2.0,5,43,0.998744,0.899926,0.000159,6.009302,0.989422
A,Random-K,1,10,2.0,5,44,0.998718,0.899868,0.000166,5.990696,0.989355
A,Random-K,1,10,2.0,5,45,0.998793,0.899887,0.00019,5.976429,0.989429
A,Random-K,1,10,2.0,5,46,0.99898,0.900124,0.000187,6.004575,0.989433
A,Random-K,1,10,2.0,5,47,0.998792,0.899916,0.0002,6.042242,0.989439
A,Random-K,1,10,2.0,5,48,0.998821,0.899776,0.000188,5.9048,0.98941
A,Random-K,1,10,2.0,5,49,0.998841,0.899975,0.000191,6.0219,0.989452
A,Random-K,1,10,2.0,5,50,0.998795,0.899779,0.000183,5.957033,0.989454
A,Random-K,1,10,2.0,5,51,0.998867,0.899697,0.000143,6.034044,0.989489
A,RILP,1,10,3.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,RILP,1,10,3.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,RILP,1,10,3.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,RILP,1,10,3.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,RILP,1,10,3.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,RILP,1,10,3.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,RILP,1,10,3.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,RILP,1,10,3.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,RILP,1,10,3.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,RILP,1,10,3.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,RILP-Greedy,1,10,3.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,RILP-Greedy,1,10,3.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,RILP-Greedy,1,10,3.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,RILP-Greedy,1,10,3.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,RILP-Greedy,1,10,3.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,RILP-Greedy,1,10,3.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,RILP-Greedy,1,10,3.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,RILP-Greedy,1,10,3.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,RILP-Greedy,1,10,3.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,RILP-Greedy,1,10,3.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,Nam2023b,1,10,3.0,5,42,0.291326,0.003114,0.198254,6.548875,0.989295
A,Nam2023b,1,10,3.0,5,43,0.291342,0.003089,0.197742,6.657918,0.989422
A,Nam2023b,1,10,3.0,5,44,0.291302,0.003122,0.197928,6.639622,0.989355
A,Nam2023b,1,10,3.0,5,45,0.291472,0.003084,0.197661,6.621673,0.989429
A,Nam2023b,1,10,3.0,5,46,0.291521,0.003049,0.197607,6.651665,0.989433
A,Nam2023b,1,10,3.0,5,47,0.291313,0.003093,0.198139,6.691924,0.989439
A,Nam2023b,1,10,3.0,5,48,0.29125,0.003104,0.197945,6.540565,0.98941
A,Nam2023b,1,10,3.0,5,49,0.291488,0.003064,0.197718,6.673054,0.989452
A,Nam2023b,1,10,3.0,5,50,0.291399,0.003079,0.197749,6.599122,0.989454
A,Nam2023b,1,10,3.0,5,51,0.291466,0.003067,0.197921,6.685175,0.989489
A,Nam2025,1,10,3.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,Nam2025,1,10,3.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,Nam2025,1,10,3.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,Nam2025,1,10,3.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,Nam2025,1,10,3.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,Nam2025,1,10,3.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,Nam2025,1,10,3.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
A,Nam2025,1,10,3.0,5,49,0.438517,0.004638,0.034168,0.17801,0.989452
A,Nam2025,1,10,3.0,5,50,0.438314,0.00462,0.034258,0.175509,0.989454
A,Nam2025,1,10,3.0,5,51,0.438208,0.004611,0.034171,0.179382,0.989489
A,Youn2026,1,10,3.0,5,42,0.438597,0.004679,0.034351,0.175499,0.989295
A,Youn2026,1,10,3.0,5,43,0.438309,0.004643,0.034325,0.177918,0.989422
A,Youn2026,1,10,3.0,5,44,0.43795,0.004653,0.034272,0.176346,0.989355
A,Youn2026,1,10,3.0,5,45,0.438401,0.004634,0.034193,0.175347,0.989429
A,Youn2026,1,10,3.0,5,46,0.438459,0.004613,0.034422,0.177733,0.989433
A,Youn2026,1,10,3.0,5,47,0.438293,0.004605,0.034326,0.177963,0.989439
A,Youn2026,1,10,3.0,5,48,0.438365,0.004657,0.034087,0.17477,0.98941
