veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F7_18.0,N15,N16,800.0,-1,2400.0,1193.85192118704,10,10,84,15,393.81778077228194,2793.85192118704,0.0,0.0,-2,-1,3.0,3.0,34,16,13.539422038181893,63.50547479885165,13.539422038181893,185.22362898795348,0,0,0,1,1,109,0.006304640215198386,0.003152320107599193,33.0,171.99999999999994
F2_16.0,N15,N22,800.0,-1,2400.0,1582.5546746177488,13,53,13,0,781.90170995267,3182.554674617749,0.0,0.0,-2,1,37.0,37.0,42,12,8.829390395293013,200.0,8.829390395293013,270.2727151329919,0,0,0,0,0,66,0.0021015467383994624,0.0021015467383994624,62.0,134.0
F7_12.0,N15,N16,800.0,-1,2400.0,966.7092482453695,11,11,84,18,166.68453738760172,2566.7092482453695,0.0,42.352941176470594,-2,1,27.0,27.0,47,20,13.211319950804882,23.181440351725428,12.990094412226624,184.51250669864186,0,0,0,2,2,113,0.006304640215198386,0.003152320107599193,14.0,171.99999999999994
F2_14.0,N15,N22,800.0,-1,2400.0,1094.7137041478506,19,62,19,0,294.6848258965475,2694.713704147851,39.61110303896965,35.55307557170367,-2,-1,38.0,38.0,46,9,12.58585578311666,26.713413725555597,12.481625835092887,190.28303150723258,0,0,0,2,2,81,0.014710827168796235,0.00840618695359785,26.0,147.0
F7_12.2,N15,N16,800.0,1,2400.0,1861.7021959735953,8,8,85,13,538.2978040264048,3461.7021959735953,0.0,0.0,1,-1,11.0,11.0,30,12,12.679790918063633,200.0,12.679790918063633,194.3268073476249,0,0,0,0,0,106,0.0609448554135844,0.003152320107599193,124.00000000000006,178.0
F7_12.1,N15,N16,800.0,1,2400.0,2389.2181476390333,5,5,71,10,10.781852360966468,3989.2181476390333,0.0,0.0,-1,1,5.0,5.0,15,10,7.444492759410204,608.0202504262554,11.372008042537049,206.07877961368771,0,2,0,4,0,86,0.03992938802958978,0.0,164.0,178.0
F7_12.3,N15,N16,800.0,-1,2400.0,885.7849617139923,15,15,102,26,85.76199882883031,2485.7849617139923,39.34975742365555,39.576639897199634,-2,1,25.0,25.0,74,37,12.861031851134465,46.276922161767175,12.520314366935544,190.98160810587208,0,0,0,4,1,143,0.0168123739071957,0.011558507061197043,7.0,177.0
F7_8.1,N15,N16,800.0,-1,2400.0,918.8895535992624,15,15,103,27,118.86593840485136,2518.8895535992624,39.34975742365555,39.576639897199634,-2,1,23.0,23.0,74,38,12.957154640727907,50.387233768887995,12.814684856719685,188.60617210422478,0,0,0,5,2,145,0.018913920645595158,0.011558507061197041,10.0,174.0
F2_13.0,N15,N22,800.0,1,2400.0,1859.9297360833107,9,51,9,0,540.0702639166893,3459.9297360833107,0.0,0.0,-1,-1,10.0,10.0,31,10,6.84884787919369,162.62091562333217,9.800320482309445,247.8782111241896,0,1,0,3,3,60,0.0609448554135844,0.0,102.0,194.0
F2_13.4,N15,N22,800.0,1,2400.0,2393.696860227665,14,53,14,0,6.303139772334816,3993.696860227665,0.0,0.0,1,1,36.0,36.0,43,12,8.185786942147157,71.52472627437874,10.536769290183356,240.53288998096602,0,0,0,2,2,67,0.02101546738399462,0.0021015467383994624,159.99999999999994,139.0
F2_13.2,N15,N22,800.0,1,2400.0,2258.4996046792876,18,53,18,0,141.50039532071253,3858.4996046792876,0.0,0.0,1,1,28.0,28.0,47,12,11.208621106483971,14.112470027441304,10.168607344421826,237.717234835972,0,0,0,5,4,71,0.058873092761007745,0.005253866845998656,150.0,142.0
