Time,VehicleID,X,Y,Z,State
139.0,V2,3259.6,198.7,150.1,CRUISE
139.0,V4,3757.8,567.0,144.9,CRUISE
140.0,V1,3060.5,-83.9,149.8,CRUISE
140.0,V2,3235.0,172.3,150.1,CRUISE
140.0,V4,3763.9,572.5,144.8,CRUISE
141.0,V1,3051.6,-99.4,149.8,CRUISE
141.0,V2,3210.3,143.4,150.1,CRUISE
141.0,V4,3768.2,576.3,144.9,CRUISE
142.0,V1,3044.0,-112.8,149.8,CRUISE
142.0,V2,3186.2,112.1,150.1,CRUISE
142.0,V4,3770.6,578.5,145.2,CRUISE
143.0,V1,3037.9,-124.2,149.8,CRUISE
143.0,V2,3164.7,81.2,150.0,CRUISE
143.0,V4,3771.1,579.0,145.8,CRUISE
144.0,V1,3033.1,-133.5,149.8,CRUISE
144.0,V2,3145.1,51.8,150.0,CRUISE
144.0,V4,3769.8,577.8,146.5,CRUISE
145.0,V1,3029.7,-140.7,149.8,CRUISE
145.0,V2,3127.2,24.2,149.9,CRUISE
145.0,V4,3766.7,574.9,147.3,CRUISE
146.0,V1,3027.7,-145.9,149.9,CRUISE
146.0,V2,3110.9,-1.4,149.9,CRUISE
146.0,V4,3761.6,570.4,148.3,CRUISE
147.0,V1,3027.0,-148.9,149.9,CRUISE
147.0,V2,3096.1,-25.0,149.9,CRUISE
147.0,V4,3754.7,564.3,149.3,CRUISE
148.0,V1,3027.7,-149.8,149.9,CRUISE
148.0,V2,3082.8,-46.7,149.8,CRUISE
148.0,V4,3746.0,556.4,150.3,CRUISE
149.0,V1,3029.7,-148.6,150.0,CRUISE
149.0,V2,3070.9,-66.3,149.8,CRUISE
149.0,V4,3735.4,546.9,151.2,CRUISE
150.0,V1,3033.1,-145.3,150.0,CRUISE
150.0,V2,3060.5,-83.9,149.8,CRUISE
150.0,V4,3722.9,535.7,151.9,CRUISE
151.0,V1,3037.8,-139.9,150.1,CRUISE
151.0,V2,3051.6,-99.4,149.8,CRUISE
151.0,V4,3708.6,522.9,152.5,CRUISE
152.0,V1,3043.9,-132.4,150.1,CRUISE
152.0,V2,3044.0,-112.8,149.8,CRUISE
152.0,V4,3692.4,508.4,152.8,CRUISE
153.0,V1,3051.2,-122.7,150.1,CRUISE
153.0,V2,3037.9,-124.2,149.8,CRUISE
153.0,V4,3674.3,492.2,152.8,CRUISE
154.0,V1,3059.8,-110.9,150.1,CRUISE
154.0,V2,3033.1,-133.5,149.8,CRUISE
154.0,V4,3654.5,474.4,152.6,CRUISE
155.0,V1,3069.8,-97.0,150.1,CRUISE
155.0,V2,3029.7,-140.7,149.8,CRUISE
155.0,V4,3633.2,455.3,150.7,CRUISE
156.0,V1,3081.0,-80.9,150.1,CRUISE
156.0,V2,3027.7,-145.9,149.9,CRUISE
156.0,V4,3614.3,435.8,148.9,CRUISE
157.0,V1,3093.4,-62.7,150.1,CRUISE
157.0,V2,3027.0,-148.9,149.9,CRUISE
157.0,V4,3598.0,416.1,147.2,CRUISE
158.0,V1,3107.1,-42.3,150.1,CRUISE
158.0,V2,3027.7,-149.8,149.9,CRUISE
158.0,V4,3584.1,396.7,145.7,CRUISE
159.0,V1,3122.1,-19.7,150.1,CRUISE
159.0,V2,3029.7,-148.6,150.0,CRUISE
159.0,V4,3572.7,377.8,144.4,CRUISE
160.0,V1,3138.2,5.1,150.0,CRUISE
160.0,V2,3033.1,-145.3,150.0,CRUISE
160.0,V4,3563.6,359.6,143.3,CRUISE
161.0,V1,3155.4,32.2,150.0,CRUISE
161.0,V2,3037.8,-139.9,150.1,CRUISE
161.0,V4,3556.9,342.4,142.5,CRUISE
162.0,V1,3173.6,61.5,150.0,CRUISE
162.0,V2,3043.9,-132.4,150.1,CRUISE
162.0,V4,3552.3,326.4,141.9,CRUISE
163.0,V1,3189.9,89.2,150.0,CRUISE
163.0,V2,3051.2,-122.7,150.1,CRUISE
163.0,V4,3549.9,311.5,141.5,CRUISE
164.0,V1,3204.9,114.7,150.0,CRUISE
164.0,V2,3059.8,-110.9,150.1,CRUISE
164.0,V4,3549.6,298.1,141.4,CRUISE
165.0,V1,3218.6,138.2,149.9,CRUISE
165.0,V2,3069.8,-97.0,150.1,CRUISE
165.0,V4,3551.3,286.1,141.5,CRUISE
166.0,V1,3230.9,159.5,149.9,CRUISE
166.0,V2,3081.0,-80.9,150.1,CRUISE
166.0,V4,3554.9,275.8,141.8,CRUISE
167.0,V1,3241.9,178.7,149.9,CRUISE
167.0,V2,3093.4,-62.7,150.1,CRUISE
167.0,V4,3560.3,267.1,142.3,CRUISE
168.0,V1,3251.7,195.7,149.9,CRUISE
168.0,V2,3107.1,-42.3,150.1,CRUISE
168.0,V4,3567.5,260.2,143.0,CRUISE
169.0,V1,3260.2,210.6,149.9,CRUISE
169.0,V2,3122.1,-19.7,150.1,CRUISE
169.0,V4,3576.4,255.1,144.0,CRUISE
170.0,V1,3267.4,223.4,150.0,CRUISE
170.0,V2,3138.2,5.1,150.0,CRUISE
170.0,V4,3586.8,252.0,145.2,CRUISE
171.0,V1,3273.3,234.0,150.0,CRUISE
171.0,V2,3155.4,32.2,150.0,CRUISE
171.0,V4,3598.7,250.9,146.5,CRUISE
172.0,V1,3278.0,242.4,150.0,CRUISE
172.0,V2,3173.6,61.5,150.0,CRUISE
172.0,V4,3611.9,251.9,148.0,CRUISE
173.0,V1,3281.4,248.6,150.0,CRUISE
173.0,V2,3189.9,89.2,150.0,CRUISE
173.0,V4,3626.4,255.0,149.6,CRUISE
174.0,V1,3283.5,252.8,150.0,CRUISE
174.0,V2,3204.9,114.7,150.0,CRUISE
174.0,V4,3642.0,260.4,151.0,CRUISE
175.0,V1,3284.4,254.7,150.0,CRUISE
175.0,V2,3218.6,138.2,149.9,CRUISE
175.0,V4,3658.5,268.2,152.3,CRUISE
176.0,V1,3284.1,254.5,150.0,CRUISE
176.0,V2,3230.9,159.5,149.9,CRUISE
176.0,V4,3675.7,278.3,153.3,CRUISE
177.0,V1,3282.4,252.1,150.0,CRUISE
177.0,V2,3241.9,178.7,149.9,CRUISE
177.0,V4,3693.3,290.8,154.1,CRUISE
178.0,V1,3279.6,247.6,150.0,CRUISE
178.0,V2,3251.7,195.7,149.9,CRUISE
178.0,V4,3711.0,305.9,154.6,CRUISE
179.0,V1,3275.5,240.9,150.0,CRUISE
179.0,V2,3260.2,210.6,149.9,CRUISE
179.0,V4,3728.2,323.4,154.8,CRUISE
180.0,V1,3270.1,232.0,150.0,CRUISE
180.0,V2,3267.4,223.4,150.0,CRUISE
180.0,V4,3744.3,343.1,154.8,CRUISE
181.0,V1,3263.5,221.0,150.0,CRUISE
181.0,V2,3273.3,234.0,150.0,CRUISE
181.0,V4,3758.2,364.0,154.6,CRUISE
182.0,V1,3255.6,207.8,150.0,CRUISE
182.0,V2,3278.0,242.4,150.0,CRUISE
182.0,V4,3769.6,384.6,154.2,CRUISE
183.0,V1,3246.6,192.4,150.0,CRUISE
183.0,V2,3281.4,248.6,150.0,CRUISE
183.0,V4,3778.8,404.1,153.8,CRUISE
184.0,V1,3236.2,174.8,150.0,CRUISE
184.0,V2,3283.5,252.8,150.0,CRUISE
184.0,V4,3786.0,422.1,153.2,CRUISE
185.0,V1,3224.7,155.1,150.0,CRUISE
185.0,V2,3284.4,254.7,150.0,CRUISE
185.0,V4,3791.4,438.3,152.5,CRUISE
186.0,V1,3212.0,133.1,150.0,CRUISE
186.0,V2,3284.1,254.5,150.0,CRUISE
186.0,V4,3795.2,452.6,151.8,CRUISE
187.0,V1,3198.0,109.0,150.0,CRUISE
187.0,V2,3282.4,252.1,150.0,CRUISE
187.0,V4,3797.5,464.9,151.0,CRUISE
188.0,V1,3184.3,84.0,150.0,CRUISE
188.0,V2,3279.6,247.6,150.0,CRUISE
188.0,V4,3798.5,475.1,150.2,CRUISE
189.0,V1,3171.8,61.1,150.4,CLIMB
189.0,V2,3275.5,240.9,150.0,CRUISE
189.0,V4,3798.2,483.2,149.5,CRUISE
190.0,V1,3160.4,40.4,151.1,CRUISE
190.0,V2,3270.1,232.0,150.0,CRUISE
190.0,V4,3796.6,489.1,148.8,CRUISE
191.0,V1,3150.3,21.9,151.9,CRUISE
191.0,V2,3263.5,221.0,150.0,CRUISE
191.0,V4,3793.9,492.7,148.2,CRUISE
192.0,V1,3141.4,5.5,152.8,CRUISE
192.0,V2,3255.6,207.8,150.0,CRUISE
192.0,V4,3790.2,494.1,147.7,CRUISE
193.0,V1,3133.6,-8.6,153.9,CRUISE
193.0,V2,3246.6,192.4,150.0,CRUISE
193.0,V4,3785.4,493.2,147.3,CRUISE
194.0,V1,3127.1,-20.5,155.1,CRUISE
194.0,V2,3236.2,174.8,150.0,CRUISE
194.0,V4,3779.7,490.0,147.1,CRUISE
195.0,V1,3121.7,-30.3,156.5,CRUISE
195.0,V2,3224.7,155.1,150.0,CRUISE
195.0,V4,3773.2,484.5,147.1,CRUISE
196.0,V1,3117.6,-37.9,158.1,CRUISE
196.0,V2,3212.0,133.1,150.0,CRUISE
196.0,V4,3765.9,476.6,147.2,CRUISE
197.0,V1,3114.7,-43.2,159.7,CRUISE
197.0,V2,3198.0,109.0,150.0,CRUISE
197.0,V4,3757.9,466.3,147.6,CRUISE
198.0,V1,3112.9,-46.4,161.6,CRUISE
198.0,V2,3184.3,84.0,150.0,CRUISE
198.0,V4,3749.4,453.5,148.0,CRUISE
199.0,V1,3112.4,-47.4,163.5,CRUISE
199.0,V2,3171.8,61.1,150.4,CLIMB
199.0,V4,3740.6,438.3,148.6,CRUISE
200.0,V1,3113.0,-46.2,165.7,CRUISE
200.0,V2,3160.4,40.4,151.1,CRUISE
200.0,V4,3731.6,420.6,149.2,CRUISE
201.0,V1,3114.9,-42.9,167.9,CRUISE
201.0,V2,3150.3,21.9,151.9,CRUISE
201.0,V4,3723.3,400.4,149.8,CRUISE
202.0,V1,3117.9,-37.3,170.4,CRUISE
202.0,V2,3141.4,5.5,152.8,CRUISE
202.0,V4,3717.5,380.2,150.4,CRUISE
203.0,V1,3122.2,-29.5,172.9,CRUISE
203.0,V2,3133.6,-8.6,153.9,CRUISE
203.0,V4,3713.3,361.9,150.9,CRUISE
204.0,V1,3127.6,-19.6,175.6,CRUISE
204.0,V2,3127.1,-20.5,155.1,CRUISE
204.0,V4,3710.3,345.7,151.2,CRUISE
205.0,V1,3134.2,-7.5,178.5,CRUISE
205.0,V2,3121.7,-30.3,156.5,CRUISE
205.0,V4,3708.3,331.9,151.6,CRUISE
206.0,V1,3142.1,6.9,181.5,CRUISE
206.0,V2,3117.6,-37.9,158.1,CRUISE
206.0,V4,3707.1,320.4,151.8,CRUISE
207.0,V1,3151.1,23.4,184.7,CRUISE
207.0,V2,3114.7,-43.2,159.7,CRUISE
207.0,V4,3706.7,311.3,151.9,CRUISE
208.0,V1,3161.4,42.1,187.9,CRUISE
208.0,V2,3112.9,-46.4,161.6,CRUISE
208.0,V4,3706.9,304.7,152.0,CRUISE
209.0,V1,3172.8,63.0,191.0,CRUISE
209.0,V2,3112.4,-47.4,163.5,CRUISE
209.0,V4,3707.8,300.4,152.0,CRUISE
210.0,V1,3184.3,83.9,191.5,CRUISE
210.0,V2,3113.0,-46.2,165.7,CRUISE
210.0,V4,3709.2,298.6,151.9,CRUISE
211.0,V1,3184.3,83.9,191.5,ARRIVED
211.0,V2,3114.9,-42.9,167.9,CRUISE
211.0,V4,3711.1,299.2,151.7,CRUISE
212.0,V2,3117.9,-37.3,170.4,CRUISE
212.0,V4,3713.4,302.3,151.4,CRUISE
213.0,V2,3122.2,-29.5,172.9,CRUISE
213.0,V4,3716.1,307.9,151.1,CRUISE
214.0,V2,3127.6,-19.6,175.6,CRUISE
214.0,V4,3719.2,315.9,150.7,CRUISE
215.0,V2,3134.2,-7.5,178.5,CRUISE
215.0,V4,3722.5,326.4,150.3,CRUISE
216.0,V2,3142.1,6.9,181.5,CRUISE
216.0,V4,3726.0,339.4,149.9,CRUISE
217.0,V2,3151.1,23.4,184.7,CRUISE
217.0,V4,3729.4,354.9,149.6,CRUISE
218.0,V2,3161.4,42.1,187.9,CRUISE
218.0,V4,3731.8,372.7,149.4,CRUISE
219.0,V2,3172.8,63.0,191.0,CRUISE
219.0,V4,3733.0,388.3,149.4,CRUISE
220.0,V2,3184.3,83.9,191.5,CRUISE
220.0,V4,3733.7,401.5,149.5,CRUISE
221.0,V2,3184.3,83.9,191.5,ARRIVED
221.0,V4,3734.0,412.1,149.6,CRUISE
222.0,V4,3734.0,420.3,149.7,CRUISE
223.0,V4,3733.7,426.1,149.8,CRUISE
224.0,V4,3733.1,429.3,149.9,CRUISE
225.0,V4,3732.4,430.0,150.1,CRUISE
226.0,V4,3731.5,428.2,150.2,CRUISE
227.0,V4,3730.6,424.0,150.3,CRUISE
228.0,V4,3729.5,417.2,150.4,CRUISE
229.0,V4,3728.5,408.0,150.4,CRUISE
230.0,V4,3727.7,396.2,150.4,CRUISE
231.0,V4,3727.7,382.1,150.2,CRUISE
232.0,V4,3727.8,370.4,150.8,CLIMB
233.0,V4,3727.9,361.1,152.4,CLIMB
234.0,V4,3728.0,354.2,154.2,CRUISE
235.0,V4,3728.1,349.8,156.3,CRUISE
236.0,V4,3728.3,347.8,158.6,CRUISE
237.0,V4,3728.5,348.4,161.1,CRUISE
238.0,V4,3728.7,351.5,163.8,CRUISE
239.0,V4,3728.9,357.0,166.7,CRUISE
240.0,V4,3729.0,365.1,169.9,CRUISE
241.0,V4,3729.0,375.5,173.8,CRUISE
242.0,V4,3728.9,383.5,177.9,CLIMB
243.0,V4,3728.9,389.0,182.3,CLIMB
244.0,V4,3728.9,392.0,187.0,CLIMB
245.0,V4,3728.8,392.5,191.7,CRUISE
246.0,V4,3728.8,390.5,196.5,CRUISE
247.0,V4,3728.7,386.0,201.3,CRUISE
248.0,V4,3728.7,384.0,206.3,CLIMB
249.0,V4,3728.7,384.0,211.3,CLIMB
250.0,V4,3728.7,384.0,216.3,CLIMB
251.0,V4,3728.7,384.0,221.3,CLIMB
252.0,V4,3728.7,384.0,226.3,CLIMB
253.0,V4,3728.7,384.0,231.3,CLIMB
254.0,V4,3728.7,384.0,236.3,CLIMB
255.0,V4,3728.7,384.0,241.3,CLIMB
256.0,V4,3728.7,384.0,246.3,CLIMB
257.0,V4,3728.7,384.0,251.3,CLIMB
258.0,V4,3728.7,384.0,256.3,CLIMB
259.0,V4,3728.7,384.0,261.3,CLIMB
260.0,V4,3728.7,384.0,266.3,CLIMB
261.0,V4,3728.7,384.0,266.3,ARRIVED
