episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,run_status,abort_reason,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
1,600,25.0,-0.185561,-1.451789,-0.185561,0.8258,24,24,1,11.7948,7.8238,956,955,ok,,12.8697,45.3,5.8266,0.1089,29.3594,437.6884,37.7168,24.251,16.0108,0.026317,0.7675,0.3337,854,93,0,0.257098,276028,1073630,14.4924,761,0,75416,195,0.001596,0.01792
