episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
84,168000,35.0,-0.006578,-0.209474,-0.006578,0.2464,11104,180,555,40.5921,31.846,960,960,19.0793,45.6,40.5856,0.1933,48.794,436.9448,48.7985,48.79,10.3196,0.003706,0.9248,0.6359,714,138,0,0.294227,1872960,6365698,139.3214,576,0,306077,384,0.0004,0.06944
85,170000,5.0,-0.003722,-0.102998,-0.003722,0.2583,11163,59,558,40.2605,27.6716,141,141,18.1117,45.5,40.7657,0.0857,30.1129,463.1308,25.309,31.3935,10.2796,0.000336,0.8501,0.3873,70,6,0,0.287138,313710,1092542,129.3153,64,0,39029,77,3.9e-05,0.00672
86,172000,10.0,-0.004184,-0.120074,-0.004184,0.2417,11241,78,562,41.0932,28.7013,305,305,18.3552,45.4,41.25,0.0714,33.043,427.0729,51.1639,29.2894,10.3603,0.000799,0.8928,0.4197,154,11,0,0.275419,562444,2042137,141.2078,143,0,87566,162,8.6e-05,0.01008
87,174000,15.0,-0.006547,-0.190684,-0.006547,0.2453,11344,103,567,40.3938,29.1238,504,504,18.2473,46.1,39.9092,0.1424,61.8777,536.178,74.5025,56.564,10.2653,0.001411,0.898,0.5549,295,42,0,0.267535,861221,3219099,192.1018,253,0,146881,251,0.000165,0.01344
88,176000,20.0,-0.005979,-0.182237,-0.005979,0.2463,11480,136,574,40.6133,30.4813,699,699,18.4398,45.4,40.0502,0.1135,48.6942,453.3531,59.0638,43.8455,10.3026,0.002128,0.9175,0.5534,414,47,0,0.261672,1108143,4234859,162.5758,367,0,213239,332,0.000232,0.02576
89,178000,25.0,-0.006787,-0.218975,-0.006787,0.2598,11641,161,582,40.4943,32.2619,910,909,18.972,45.8,40.0519,0.1457,53.9104,454.5901,59.8797,49.4991,10.2988,0.003231,0.9181,0.6044,645,94,0,0.256379,1386034,5406183,152.5011,551,0,293612,359,0.000361,0.04256
90,180000,30.0,-0.006842,-0.217114,-0.006842,0.2621,11830,189,591,40.4592,31.7321,1109,1109,18.9084,45.5,39.6032,0.1365,52.002,536.8128,53.4887,50.4727,10.3206,0.003983,0.9129,0.6135,784,107,0,0.283101,1726747,6099397,140.6374,677,0,352355,432,0.000439,0.04816
91,182000,35.0,-0.006561,-0.212229,-0.006561,0.2572,12005,175,600,40.1151,32.3465,1017,1016,19.0076,45.6,39.6216,0.1521,48.3839,505.9632,48.1793,48.6,10.3046,0.003699,0.9338,0.6363,730,111,0,0.291904,1827976,6262247,130.6207,619,0,329055,396,0.000409,0.0448
92,184000,5.0,-0.005101,-0.132982,-0.005101,0.2522,12060,55,603,40.5002,26.0705,132,132,18.3309,45.8,41.2525,0.275,47.7806,430.2298,64.2768,43.0077,10.2848,0.000389,0.833,0.4873,80,22,0,0.282705,306813,1085275,170.2003,58,0,34415,74,4.5e-05,0.00672
93,186000,10.0,-0.005256,-0.153729,-0.005256,0.2612,12141,81,607,40.5712,29.2474,329,329,18.2923,45.5,40.7864,0.1685,46.455,470.3359,67.6195,40.592,10.3426,0.000971,0.8965,0.5121,184,31,0,0.273028,606230,2220393,166.446,153,0,96254,176,0.000104,0.01568
94,188000,15.0,-0.005612,-0.160476,-0.005612,0.2519,12253,112,612,40.2079,28.5962,529,529,18.1377,45.4,39.9099,0.1225,44.9442,445.2709,50.6935,42.9475,10.3894,0.001679,0.8874,0.4961,302,37,0,0.260026,849808,3268168,158.2551,265,0,151355,264,0.000169,0.02128
95,190000,20.0,-0.00576,-0.169268,-0.00576,0.2492,12384,131,619,40.7852,29.3851,658,658,18.3523,45.4,40.1601,0.1314,49.9796,454.0647,61.0444,45.3056,10.2897,0.001842,0.903,0.554,373,49,0,0.256958,1082292,4211939,166.244,324,0,193446,334,0.000209,0.02352
96,192000,25.0,-0.006878,-0.208871,-0.006878,0.2509,12531,147,626,40.0525,30.3671,817,817,18.5475,45.4,39.8144,0.1065,64.3439,508.5856,72.3467,59.2167,10.2763,0.002475,0.9005,0.6215,507,54,0,0.262223,1360406,5187976,189.8075,453,0,248339,364,0.000284,0.02576
97,194000,30.0,-0.006725,-0.214149,-0.006725,0.2591,12703,172,635,40.2969,31.8435,945,944,18.9371,45.5,40.0544,0.1375,54.4517,457.9499,53.971,54.7961,10.2866,0.00316,0.9167,0.6085,640,88,0,0.286302,1762559,6156287,152.9176,552,0,300935,393,0.000358,0.03248
98,196000,35.0,-0.00657,-0.213471,-0.00657,0.2562,12874,171,643,40.3673,32.491,864,863,19.0595,57.9,39.8521,0.1798,48.3063,505.9026,43.862,53.0159,10.3206,0.003337,0.9135,0.5995,662,119,1,0.289696,1847025,6375738,126.6923,543,0,280753,320,0.000371,0.04704
99,198000,5.0,-0.004495,-0.125701,-0.004495,0.2609,12930,56,646,40.6745,27.9621,153,153,18.4281,45.5,40.9398,0.1591,44.0253,533.2545,47.3769,43.1816,10.1955,0.000414,0.8972,0.4434,88,14,0,0.29095,308731,1061115,169.4486,74,0,42791,79,4.9e-05,0.00672
100,200000,10.0,-0.004539,-0.132223,-0.004539,0.264,13011,81,650,40.7135,29.1284,342,342,18.1608,45.3,40.1953,0.0651,37.1227,467.4424,42.8388,35.3975,10.409,0.000967,0.8757,0.464,169,11,0,0.274483,558555,2034938,145.2094,158,0,99665,184,9.5e-05,0.0112
