vid,sim_time,cbr_global,n_neighbors,v_norm,dt_since_last_cam,cbr_smoothed,action_idx,T_GenCam_chosen,p_tx_chosen,cost,alpha,beta,gamma
F18_1.1,31.9,0.0,0.12,0.322203,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F18_10.0,31.9,0.0,0.12,0.45001,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F18_12.0,31.9,0.0,0.12,0.493194,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F18_2.0,31.9,0.0,0.12,0.395259,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F18_4.0,31.9,0.0,0.12,0.358003,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F18_6.0,31.9,0.0,0.12,0.392015,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_12.0,31.9,0.0,0.12,0.452579,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_18.0,31.9,0.0,0.16,0.419123,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_18.1,31.9,0.0,0.16,0.369262,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_18.2,31.9,0.0,0.16,0.358387,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_18.3,31.9,0.0,0.14,0.288504,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_4.0,31.9,0.0,0.16,0.369781,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_5.0,31.9,0.0,0.16,0.340675,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_5.1,31.9,0.0,0.16,0.349211,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F19_5.2,31.9,0.0,0.14,0.047947,0.1,0.328125,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_10.0,31.9,0.0,0.12,0.326771,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_14.0,31.9,0.0,0.1,0.604348,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_15.0,31.9,0.0,0.16,0.476327,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_18.0,31.9,0.0,0.16,0.49084,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_2.0,31.9,0.0,0.14,0.403603,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_3.0,31.9,0.0,0.14,0.52954,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_9.0,31.9,0.0,0.14,0.494147,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_9.1,31.9,0.0,0.16,0.543195,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F1_9.2,31.9,0.0,0.16,0.566124,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_0.0,31.9,0.0,0.14,0.514885,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_1.0,31.9,0.0,0.14,0.413406,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_12.0,31.9,0.0,0.12,0.425444,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_15.0,31.9,0.0,0.12,0.532628,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_17.0,31.9,0.0,0.14,0.51705,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_19.0,31.9,0.0,0.14,0.421887,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_5.0,31.9,0.0,0.14,0.370609,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F2_5.1,31.9,0.0,0.1,0.203414,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F3_4.0,31.9,0.0,0.04,0.421463,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F3_5.0,31.9,0.0,0.04,0.343207,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F3_9.0,31.9,0.0,0.04,0.399057,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_0.0,31.9,0.0,0.1,0.31012,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_10.0,31.9,0.0,0.1,0.386384,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_11.0,31.9,0.0,0.1,0.331049,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_12.0,31.9,0.0,0.1,0.304561,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_18.0,31.9,0.0,0.1,0.252958,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F4_7.0,31.9,0.0,0.1,0.346816,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_10.0,31.9,0.0,0.14,0.369299,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_11.0,31.9,0.0,0.14,0.450813,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_14.0,31.9,0.0,0.14,0.453678,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_15.0,31.9,0.0,0.14,0.41833,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_17.0,31.9,0.0,0.14,0.456576,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_2.0,31.9,0.0,0.14,0.451749,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_4.0,31.9,0.0,0.14,0.374131,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F5_6.0,31.9,0.0,0.14,0.49319,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F6_1.0,31.9,0.0,0.08,0.449329,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F6_11.0,31.9,0.0,0.08,0.226038,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F6_13.0,31.9,0.0,0.08,0.410458,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F6_18.0,31.9,0.0,0.08,0.412675,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F6_8.0,31.9,0.0,0.08,0.546955,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_0.0,31.9,0.0,0.26,0.340635,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_1.0,31.9,0.0,0.26,0.373232,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_10.0,31.9,0.0,0.26,0.394148,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_10.1,31.9,0.0,0.26,0.402235,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_11.0,31.9,0.0,0.26,0.425937,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_11.1,31.9,0.0,0.26,0.341616,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_13.0,31.9,0.0,0.26,0.324002,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_14.0,31.9,0.0,0.26,0.375659,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_15.0,31.9,0.0,0.26,0.315392,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_16.0,31.9,0.0,0.26,0.112561,0.1,0.333315,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_18.0,31.9,0.0,0.26,0.384273,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_8.0,31.9,0.0,0.26,0.416845,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_8.1,31.9,0.0,0.26,0.343872,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F7_9.0,31.9,0.0,0.26,0.394443,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_13.0,31.9,0.0,0.12,0.472005,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_14.0,31.9,0.0,0.12,0.40604,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_14.1,31.9,0.0,0.12,0.505864,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_16.0,31.9,0.0,0.12,0.491022,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_16.1,31.9,0.0,0.12,0.559981,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_16.2,31.9,0.0,0.12,0.238968,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F8_19.0,31.9,0.0,0.12,0.434058,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_0.0,31.9,0.0,0.14,0.414385,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_11.0,31.9,0.0,0.14,0.461545,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_16.0,31.9,0.0,0.14,0.396194,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_18.0,31.9,0.0,0.14,0.298939,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_4.0,31.9,0.0,0.14,0.514809,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_5.0,31.9,0.0,0.14,0.432832,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_7.0,31.9,0.0,0.14,0.429141,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F9_8.0,31.9,0.0,0.14,0.381199,0.1,0.333335,0,0.1,0.0,0.3601,0.3,0.6,0.1
F0_1.0,32.0,1.0,0.26,0.524414,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F0_11.0,32.0,1.0,0.22,0.528744,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F0_12.0,32.0,1.0,0.22,0.294264,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F0_13.0,32.0,1.0,0.26,0.504944,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F0_14.0,32.0,1.0,0.22,0.495242,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F0_14.1,32.0,1.0,0.26,0.46033,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F0_14.2,32.0,1.0,0.26,0.510876,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F0_18.0,32.0,1.0,0.26,0.507869,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F0_19.0,32.0,1.0,0.22,0.286265,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F0_3.0,32.0,1.0,0.26,0.506343,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F0_4.0,32.0,1.0,0.26,0.495573,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F0_5.0,32.0,1.0,0.26,0.430321,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F0_7.0,32.0,1.0,0.26,0.473102,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F0_8.0,32.0,1.0,0.26,0.454216,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F10_0.0,32.0,1.0,0.3,0.498128,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F10_0.1,32.0,1.0,0.24,0.103043,0.0,0.666626,1,0.1,15.0,0.306241,0.3,0.6,0.1
F10_1.0,32.0,1.0,0.3,0.495397,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F10_14.0,32.0,1.0,0.3,0.451603,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F10_15.0,32.0,1.0,0.28,0.497114,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F10_16.0,32.0,1.0,0.26,0.447873,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F10_17.0,32.0,1.0,0.3,0.484124,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F10_17.1,32.0,1.0,0.28,0.540141,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F10_17.2,32.0,1.0,0.24,0.205667,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F10_19.0,32.0,1.0,0.28,0.573023,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F10_2.0,32.0,1.0,0.3,0.47201,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F10_7.0,32.0,1.0,0.24,0.582473,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F10_8.0,32.0,1.0,0.3,0.465414,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F10_8.1,32.0,1.0,0.26,0.41588,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F10_9.0,32.0,1.0,0.18,0.58883,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F10_9.1,32.0,1.0,0.3,0.506741,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F11_0.0,32.0,1.0,0.14,0.34111,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F11_12.0,32.0,1.0,0.14,0.282489,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F11_13.0,32.0,1.0,0.14,0.398414,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F11_14.0,32.0,1.0,0.14,0.408211,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F11_15.0,32.0,1.0,0.14,0.420027,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F11_17.0,32.0,1.0,0.14,0.310638,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F11_17.1,32.0,1.0,0.14,0.213554,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F11_5.0,32.0,1.0,0.14,0.296095,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F12_1.0,32.0,1.0,0.06,0.459925,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F12_14.0,32.0,1.0,0.06,0.429583,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F12_15.0,32.0,1.0,0.06,0.430784,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F12_16.0,32.0,1.0,0.06,0.418858,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F13_14.0,32.0,1.0,0.3,0.407706,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F13_15.0,32.0,1.0,0.3,0.449886,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F13_17.0,32.0,1.0,0.22,0.573429,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F13_17.1,32.0,1.0,0.26,0.46724,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F13_17.2,32.0,1.0,0.22,0.271982,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F13_18.0,32.0,1.0,0.26,0.508538,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F13_18.1,32.0,1.0,0.26,0.504016,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F13_19.0,32.0,1.0,0.3,0.554299,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F13_19.1,32.0,1.0,0.3,0.377294,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F13_19.2,32.0,1.0,0.28,0.462265,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F13_3.0,32.0,1.0,0.3,0.485731,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F13_3.1,32.0,1.0,0.3,0.480019,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F13_4.0,32.0,1.0,0.2,0.548957,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F13_6.0,32.0,1.0,0.22,0.071738,0.0,0.666016,1,0.1,15.0,0.173426,0.3,0.6,0.1
F13_9.0,32.0,1.0,0.26,0.590523,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F13_9.1,32.0,1.0,0.3,0.504224,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F14_10.0,32.0,1.0,0.18,0.363477,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F14_12.0,32.0,1.0,0.18,0.350203,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F14_12.1,32.0,1.0,0.18,0.380598,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F14_18.0,32.0,1.0,0.18,0.385947,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F14_18.1,32.0,1.0,0.18,0.339757,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F14_2.0,32.0,1.0,0.18,0.299052,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F14_2.1,32.0,1.0,0.18,0.324168,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F14_4.0,32.0,1.0,0.18,0.409997,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F14_6.0,32.0,1.0,0.18,0.113508,0.0,0.666627,3,0.3,0.0,0.2201,0.3,0.6,0.1
F14_8.0,32.0,1.0,0.18,0.116849,0.0,0.666627,5,0.3,30.0,0.32,0.3,0.6,0.1
F15_0.0,32.0,1.0,0.18,0.474824,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F15_11.0,32.0,1.0,0.18,0.467683,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F15_11.1,32.0,1.0,0.14,0.176317,0.0,0.666667,0,0.1,0.0,0.3001,0.3,0.6,0.1
F15_13.0,32.0,1.0,0.16,0.400111,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F15_14.0,32.0,1.0,0.18,0.644409,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F15_17.0,32.0,1.0,0.18,0.540234,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F15_2.0,32.0,1.0,0.18,0.564018,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F15_5.0,32.0,1.0,0.16,0.49898,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F15_7.0,32.0,1.0,0.14,0.56779,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F15_8.0,32.0,1.0,0.18,0.610747,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F16_1.0,32.0,1.0,0.12,0.49726,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F16_13.0,32.0,1.0,0.1,0.390971,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F16_13.1,32.0,1.0,0.1,0.286679,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F16_15.0,32.0,1.0,0.12,0.39412,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F16_15.1,32.0,1.0,0.12,0.455503,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F16_17.0,32.0,1.0,0.12,0.424597,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F16_19.0,32.0,1.0,0.08,0.511567,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F17_11.0,32.0,1.0,0.18,0.562738,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F17_11.1,32.0,1.0,0.18,0.552342,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F17_12.0,32.0,1.0,0.2,0.554362,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F17_12.1,32.0,1.0,0.14,0.352315,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F17_13.0,32.0,1.0,0.2,0.555994,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F17_15.0,32.0,1.0,0.2,0.569973,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F17_16.0,32.0,1.0,0.2,0.444053,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F17_19.0,32.0,1.0,0.2,0.527196,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F17_2.0,32.0,1.0,0.2,0.548197,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F17_7.0,32.0,1.0,0.16,0.64675,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F17_9.0,32.0,1.0,0.18,0.474979,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F18_1.0,32.0,1.0,0.12,0.435532,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F18_1.1,32.0,1.0,0.12,0.328967,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F18_10.0,32.0,1.0,0.12,0.451554,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F18_12.0,32.0,1.0,0.12,0.49318,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F18_2.0,32.0,1.0,0.12,0.399673,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F18_4.0,32.0,1.0,0.12,0.35991,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F18_6.0,32.0,1.0,0.12,0.39214,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F19_12.0,32.0,1.0,0.12,0.45444,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F19_18.0,32.0,1.0,0.16,0.420449,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F19_18.1,32.0,1.0,0.16,0.368781,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F19_18.2,32.0,1.0,0.16,0.36084,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F19_18.3,32.0,1.0,0.14,0.296873,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F19_4.0,32.0,1.0,0.16,0.372283,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F19_5.0,32.0,1.0,0.16,0.337178,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F19_5.1,32.0,1.0,0.16,0.349281,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F19_5.2,32.0,1.0,0.14,0.057886,0.0,0.664062,3,0.3,0.0,0.2201,0.3,0.6,0.1
F1_10.0,32.0,1.0,0.12,0.334277,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F1_14.0,32.0,1.0,0.1,0.60454,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F1_15.0,32.0,1.0,0.16,0.479297,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F1_18.0,32.0,1.0,0.16,0.488428,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F1_2.0,32.0,1.0,0.14,0.401152,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F1_3.0,32.0,1.0,0.14,0.528226,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F1_9.0,32.0,1.0,0.14,0.491566,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F1_9.1,32.0,1.0,0.16,0.542569,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F1_9.2,32.0,1.0,0.16,0.567348,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F2_0.0,32.0,1.0,0.14,0.51626,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F2_1.0,32.0,1.0,0.14,0.412982,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F2_12.0,32.0,1.0,0.12,0.42548,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F2_15.0,32.0,1.0,0.12,0.531377,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F2_17.0,32.0,1.0,0.14,0.514845,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F2_19.0,32.0,1.0,0.14,0.423527,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F2_5.0,32.0,1.0,0.14,0.371444,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F2_5.1,32.0,1.0,0.1,0.209444,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F3_4.0,32.0,1.0,0.04,0.425079,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F3_5.0,32.0,1.0,0.04,0.343598,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F3_9.0,32.0,1.0,0.04,0.396928,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F4_0.0,32.0,1.0,0.1,0.308083,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F4_10.0,32.0,1.0,0.1,0.38516,0.0,0.666668,4,0.3,15.0,0.223162,0.3,0.6,0.1
F4_11.0,32.0,1.0,0.1,0.330435,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F4_12.0,32.0,1.0,0.1,0.304235,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F4_18.0,32.0,1.0,0.1,0.25983,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F4_7.0,32.0,1.0,0.1,0.346733,0.0,0.666668,1,0.1,15.0,0.303162,0.3,0.6,0.1
F5_10.0,32.0,1.0,0.14,0.370877,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F5_11.0,32.0,1.0,0.14,0.452189,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_14.0,32.0,1.0,0.14,0.452543,0.0,0.666668,5,0.3,30.0,0.32,0.3,0.6,0.1
F5_15.0,32.0,1.0,0.14,0.413936,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F5_17.0,32.0,1.0,0.14,0.460108,0.0,0.666668,1,0.1,15.0,0.306241,0.3,0.6,0.1
F5_2.0,32.0,1.0,0.14,0.451492,0.0,0.666668,1,0.1,15.0,0.173426,0.3,0.6,0.1
F5_4.0,32.0,1.0,0.14,0.371144,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
F5_6.0,32.0,1.0,0.14,0.497911,0.0,0.666668,3,0.3,0.0,0.2201,0.3,0.6,0.1
F6_1.0,32.0,1.0,0.08,0.45517,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F6_11.0,32.0,1.0,0.08,0.232272,0.0,0.666668,0,0.1,0.0,0.170363,0.3,0.6,0.1
F6_13.0,32.0,1.0,0.08,0.417574,0.0,0.666668,0,0.1,0.0,0.3001,0.3,0.6,0.1
