episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,run_status,abort_reason,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
1,60,25.0,-0.101009,-0.155662,-0.101009,-0.032,35,35,1,2.1011,1.5411,472,465,ok,,1.2508,6.0,1.7086,0.0804,0.3775,26.541,0.0803,0.5072,16.3888,0.00751,0.8267,0.1785,373,30,0,0.211375,18646,88213,0.5417,343,0,7505,129,0.006963,0.01456
