episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
83,166000,30.0,-0.262044,-2.843959,-0.262044,13008430.942,39928,552,1996,14.0302,10.853,3014,3013,18.926,45.5,9.2786,0.0542,55.5877,498.4047,55.9648,55.2329,20.8667,0.20599,0.9208,0.6225,2730,148,0,0.283472,1718514,6062387,34.8337,2582,0,329355,432,0.001529,0.056
84,168000,35.0,-0.264962,-4.648942,-0.264962,12246172.8285,40311,383,2015,22.499,17.5457,1738,1738,19.5857,46.3,16.7189,0.1807,54.0846,477.6934,55.6334,52.703,15.3453,0.065138,0.9141,0.6596,1649,298,3,0.294227,1872960,6365698,60.9789,1351,0,306077,384,0.000926,0.06496
85,170000,5.0,-0.16817,-2.215457,-0.16817,95123250.148,40407,96,2020,20.1125,13.1739,295,295,18.3484,45.5,12.7732,0.0879,36.9835,463.1308,47.9149,34.0697,18.4854,0.014316,0.8412,0.4093,239,21,0,0.287138,313710,1092542,44.4991,218,0,39029,77,0.000134,0.00896
86,172000,10.0,-0.175828,-2.127617,-0.175828,31204618.3648,40575,168,2028,17.6107,12.1006,720,720,17.9836,45.3,9.8234,0.1,34.7395,415.6033,54.3068,30.6863,19.4622,0.04116,0.88,0.4652,620,62,0,0.275419,562444,2042137,36.2805,558,0,87566,162,0.000348,0.01792
87,174000,15.0,-0.252093,-4.379322,-0.252093,65507488.3146,40788,213,2039,24.3411,17.3719,843,843,18.6881,45.6,15.528,0.1662,67.1185,515.535,82.4166,60.6795,14.3699,0.023414,0.8878,0.5829,710,118,0,0.267535,861221,3219099,84.0695,592,0,146881,251,0.000398,0.02576
88,176000,20.0,-0.244751,-4.663556,-0.244751,33729131.553,41043,255,2052,25.7834,19.0543,1117,1116,19.2281,45.4,17.8136,0.1711,56.622,454.7902,68.0752,51.2667,13.851,0.028067,0.9104,0.5724,947,162,0,0.261672,1108143,4234859,77.4805,785,0,213239,332,0.000531,0.02352
89,178000,25.0,-0.28071,-4.003984,-0.28071,16048612.808,41460,417,2073,18.1472,14.2638,2049,2048,19.3406,45.8,13.0601,0.0904,58.8357,474.7449,65.246,54.0984,19.2264,0.120412,0.9115,0.6194,1858,168,0,0.256379,1386034,5406183,50.2338,1690,0,293612,359,0.001042,0.04592
90,180000,30.0,-0.264469,-5.100511,-0.264469,33594428.5264,41833,373,2091,24.7242,19.2858,1823,1821,19.6114,45.6,18.0564,0.2137,54.9015,515.352,59.5324,50.1375,12.051,0.031616,0.9074,0.635,1769,378,0,0.283101,1726747,6099397,68.5169,1391,0,352355,432,0.000991,0.05152
91,182000,35.0,-0.261199,-4.180327,-0.261199,19223568.9081,42240,407,2112,20.5181,16.0043,2048,2047,19.4523,45.5,14.8431,0.1091,52.6728,482.0366,55.3766,49.8163,17.231,0.095785,0.9301,0.6712,1851,202,1,0.291904,1827976,6262247,53.2124,1649,0,329055,396,0.001038,0.05936
92,184000,5.0,-0.2121,-4.141848,-0.2121,4165389.4874,42320,80,2116,29.7729,19.5278,176,176,18.8538,45.4,18.0674,0.2609,55.814,430.2298,79.2009,49.0472,10.5661,0.001128,0.8275,0.5136,138,36,0,0.282705,306813,1085275,88.1169,102,0,34415,74,7.7e-05,0.00784
93,186000,10.0,-0.208156,-3.721841,-0.208156,37145173.1453,42464,144,2123,25.8411,17.8801,537,537,18.7335,45.6,15.1539,0.2757,51.8215,477.3915,81.3714,43.6357,11.1509,0.005963,0.8956,0.5329,497,137,1,0.273028,606230,2220393,76.1908,360,0,96254,176,0.000278,0.01232
94,188000,15.0,-0.225645,-3.834815,-0.225645,45045227.379,42681,217,2134,24.1298,16.9949,888,888,18.7284,45.5,15.1073,0.2381,53.1332,450.2468,65.7789,48.7416,10.9048,0.008509,0.8825,0.5393,819,195,0,0.260026,849808,3268168,70.8672,624,0,151355,264,0.000459,0.0224
95,190000,20.0,-0.223266,-3.141754,-0.223266,64298339.6486,42988,307,2149,19.7443,14.0718,1369,1369,18.5867,45.5,10.6465,0.2484,53.7642,440.2151,70.1627,46.8372,11.2623,0.01756,0.8942,0.5708,1377,342,0,0.256958,1082292,4211939,54.2795,1035,0,193446,334,0.000773,0.04368
96,192000,25.0,-0.271666,-4.209809,-0.271666,63808045.5105,43345,357,2167,20.5461,15.4962,1596,1596,19.0264,45.6,13.193,0.1698,72.2452,510.0582,82.0551,65.9601,13.4075,0.039673,0.8932,0.6432,1484,252,0,0.262223,1360406,5187976,70.9162,1232,0,248339,364,0.000832,0.03248
97,194000,30.0,-0.265321,-3.993913,-0.265321,54522025.0267,43771,426,2188,19.4257,15.0531,1991,1990,19.2397,45.8,13.0739,0.183,56.5993,442.6864,61.8249,52.8551,13.0134,0.047286,0.9117,0.6187,1956,358,0,0.286302,1762559,6156287,54.1347,1598,0,300935,393,0.001096,0.0448
98,196000,35.0,-0.253659,-3.2458,-0.253659,42422140.7617,44223,452,2211,16.116,12.7959,2182,2181,19.3138,45.6,11.1318,0.1852,50.624,497.2868,48.4044,52.9762,12.8064,0.05202,0.9016,0.6155,2284,423,1,0.289696,1847025,6375738,38.1209,1861,0,280753,320,0.00128,0.06048
99,198000,5.0,-0.196961,-1.644971,-0.196961,38345382.4381,44372,149,2218,11.9295,8.3518,508,508,18.0193,45.6,6.0182,0.285,49.2413,534.7071,61.6791,46.1106,10.0433,0.002858,0.8871,0.4816,600,171,0,0.29095,308731,1061115,29.4374,429,0,42791,79,0.000336,0.01568
100,200000,10.0,-0.183537,-1.991122,-0.183537,45199924.3315,44580,208,2229,15.4819,10.8486,913,913,18.0103,45.5,7.7397,0.2659,41.3282,494.1394,56.4148,36.775,11.1094,0.011679,0.8641,0.5054,993,264,0,0.274483,558555,2034938,36.0005,729,0,99665,184,0.000558,0.02128
