Density,REMO-DQN,Fixed 10Hz,ReactDCC,AdaptDCC,MoEDQN,MAPPO,PPO,SAC,DDPG,TD3,DuelingDQN,DoubleDQN,VanillaDQN,QLearning,SARSA,ActorCritic,DecisionTransformer
20,13.785074166666668,12.633168333333336,12.633168333333336,12.633168333333336,20.93221,14.989055,92.31964833333335,12.633168333333336,12.628408333333335,42.171488333333336,92.31964833333335,12.966296666666667,14.906805,25.623504999999998,43.262530000000005,12.633168333333336,96.13284333333333
40,14.627785833333334,13.429696666666667,13.429696666666667,13.429696666666667,21.517821666666674,15.858170000000001,93.71709833333335,13.429696666666667,13.426608333333334,42.39977333333334,93.71709833333335,13.638153333333335,15.794425000000002,27.933953333333335,42.41915166666667,13.429696666666667,96.48884166666669
60,14.733550833333334,13.529795,13.529795,13.529795,21.593398333333337,15.967851666666668,93.88499833333334,13.529795,13.525176666666667,42.39068,93.88499833333334,13.723550000000001,15.906196666666668,27.926931666666672,42.068445000000004,13.529795,96.27312333333334
80,14.779300000000001,13.580488333333335,13.580488333333335,13.580488333333335,21.626543333333334,15.994628333333333,93.96875666666669,13.580488333333335,13.572866666666668,42.33338833333334,93.96875666666669,13.768098333333333,15.947313333333335,28.53237,42.536965,13.580488333333335,95.75912333333333
100,14.748351666666666,13.543193333333335,13.543193333333335,13.543193333333335,21.639133333333334,15.9702,93.92874166666668,13.543193333333335,13.536648333333334,42.37269333333334,93.92874166666668,13.736586666666668,15.921776666666668,27.465228333333332,42.68425,13.543193333333335,96.12752333333333
120,14.73395,13.531540000000001,13.531540000000001,13.531540000000001,21.637443333333334,15.977866666666669,93.89326,13.531540000000001,13.528023333333332,42.30657666666667,93.89326,13.733851666666668,15.905023333333334,27.71197166666667,42.87061500000001,13.531540000000001,96.10577333333335
