Density,REMO-DQN,Fixed 10Hz,ReactDCC,AdaptDCC,MoEDQN,MAPPO,PPO,SAC,DDPG,TD3,DuelingDQN,DoubleDQN,VanillaDQN,QLearning,SARSA,ActorCritic,DecisionTransformer
20,0.07296666666666667,0.07296666666666667,0.07296666666666667,0.07296666666666667,0.044733333333333326,0.0721,0.07296666666666667,0.07296666666666667,0.07296666666666667,0.0228,0.07296666666666667,0.0714,0.07296666666666667,0.05836666666666667,0.042733333333333325,0.07296666666666667,0.044733333333333326
40,0.0882,0.0882,0.0882,0.0882,0.05483333333333334,0.0873,0.0882,0.0882,0.0882,0.028499999999999998,0.0882,0.08686666666666666,0.0882,0.0726,0.042366666666666664,0.0882,0.05483333333333334
60,0.08873333333333333,0.08873333333333333,0.08873333333333333,0.08873333333333333,0.055233333333333336,0.08789999999999999,0.08873333333333333,0.08873333333333333,0.08873333333333333,0.028800000000000003,0.08873333333333333,0.08743333333333332,0.08873333333333333,0.07293333333333334,0.04296666666666666,0.08873333333333333,0.055233333333333336
80,0.08906666666666667,0.08906666666666667,0.08906666666666667,0.08906666666666667,0.055466666666666664,0.0882,0.08906666666666667,0.08906666666666667,0.08906666666666667,0.029066666666666668,0.08906666666666667,0.08779999999999999,0.08906666666666667,0.07333333333333335,0.04296666666666666,0.08906666666666667,0.055466666666666664
100,0.08926666666666667,0.08926666666666667,0.08926666666666667,0.08926666666666667,0.055566666666666674,0.08843333333333332,0.08926666666666667,0.08926666666666667,0.08926666666666667,0.029133333333333334,0.08926666666666667,0.08803333333333334,0.08926666666666667,0.07366666666666667,0.04276666666666667,0.08926666666666667,0.055566666666666674
120,0.08946666666666665,0.08946666666666665,0.08946666666666665,0.08946666666666665,0.05566666666666667,0.0886,0.08946666666666665,0.08946666666666665,0.08943333333333332,0.029266666666666667,0.08946666666666665,0.08816666666666667,0.08946666666666665,0.07383333333333333,0.04293333333333333,0.08946666666666665,0.05566666666666667
