episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
83,166000,30.0,-0.033373,-0.172397,-0.033373,0.0067,42375,732,2118,5.5456,5.1658,6274,6267,3.9063,45.3,5.187,0.1621,2.2538,411.1636,1.3481,3.1059,10.8602,0.04881,0.8573,0.0809,6971,1130,1,0.283472,1718514,6062387,3.4469,5841,0,329355,432,0.003904,0.06944
84,168000,35.0,-0.031511,-0.156503,-0.031511,0.0058,43101,726,2155,5.3529,4.9666,6056,6053,3.8632,45.2,5.1238,0.1943,1.6893,262.1854,1.2878,2.0475,10.7186,0.056604,0.8454,0.1639,7029,1366,9,0.294227,1872960,6365698,2.8344,5663,0,306077,384,0.003937,0.0728
85,170000,5.0,-0.02648,-0.143392,-0.02648,0.0038,43251,150,2162,6.1097,5.4151,711,710,4.4552,45.2,5.3123,0.0798,1.4774,137.6011,1.6224,1.4388,10.3208,0.003769,0.7852,0.1076,689,55,0,0.287138,313710,1092542,2.475,634,0,39029,77,0.000386,0.00672
86,172000,10.0,-0.029793,-0.15043,-0.029793,0.0025,43524,273,2176,5.7236,5.0491,1706,1706,4.4068,19.7,5.1561,0.0793,1.0855,100.3316,1.0945,1.0837,11.7137,0.018097,0.9187,0.4466,1677,133,0,0.275419,562444,2042137,2.5249,1544,0,87566,162,0.00094,0.01456
87,174000,15.0,-0.026229,-0.134469,-0.026229,0.0067,43895,371,2194,5.7223,5.1267,2819,2818,3.6556,45.2,5.1031,0.1145,1.3948,117.8106,0.9237,1.5932,10.3329,0.01568,0.9117,0.3167,2900,332,0,0.267535,861221,3219099,3.4607,2568,0,146881,251,0.001626,0.01904
88,176000,20.0,-0.028243,-0.152257,-0.028243,0.0042,44382,487,2219,5.8752,5.3909,3894,3893,4.1005,45.2,5.3638,0.1304,1.7989,302.1257,1.0433,2.1523,10.6689,0.02816,0.9107,0.144,4096,534,0,0.261672,1108143,4234859,3.0619,3562,0,213239,332,0.002297,0.04032
89,178000,25.0,-0.033794,-0.1736,-0.033794,0.0041,45023,641,2251,5.469,5.1371,5622,5617,3.8622,45.2,5.146,0.1522,1.6907,298.5775,1.1409,2.097,11.2639,0.070018,0.9142,0.2044,6208,945,0,0.256379,1386034,5406183,3.266,5263,0,293612,359,0.003477,0.06608
90,180000,30.0,-0.03227,-0.146962,-0.03227,0.0023,45845,822,2292,4.8067,4.5541,7587,7585,3.6774,45.2,4.4187,0.194,1.8402,456.1338,0.7683,2.9429,10.3383,0.050824,0.8591,0.0663,8876,1722,1,0.283101,1726747,6099397,2.5717,7154,0,352355,432,0.004971,0.09184
91,182000,35.0,-0.033456,-0.162801,-0.033456,0.002,46613,768,2330,5.1759,4.8662,6640,6638,3.7987,45.2,4.9361,0.1783,1.7309,378.5365,1.3058,2.1799,10.9617,0.069096,0.9001,0.1767,7588,1353,7,0.291904,1827976,6262247,2.8797,6235,0,329055,396,0.004249,0.07392
92,184000,5.0,-0.029645,-0.156791,-0.029645,0.0029,46774,161,2338,6.1922,5.2889,643,641,4.5107,40.7,5.1437,0.0469,2.6323,318.6469,0.5245,3.2422,10.4283,0.003251,0.8253,0.0437,597,28,0,0.282705,306813,1085275,3.2511,569,0,34415,74,0.000334,0.00672
93,186000,10.0,-0.026816,-0.145272,-0.026816,0.0034,47047,273,2352,6.15,5.4173,1750,1750,4.1103,30.4,5.3667,0.0768,1.132,99.5,0.6947,1.2531,11.524,0.017038,0.9024,0.623,1705,131,0,0.273028,606230,2220393,3.1365,1574,0,96254,176,0.000955,0.0336
94,188000,15.0,-0.029095,-0.151953,-0.029095,0.0026,47437,390,2371,5.8938,5.2227,2853,2852,3.9102,45.2,5.1046,0.1118,2.3568,363.6028,1.479,2.6617,10.3002,0.015474,0.8535,0.0672,2915,326,0,0.260026,849808,3268168,3.5057,2589,0,151355,264,0.001633,0.04032
95,190000,20.0,-0.031565,-0.16536,-0.031565,0.0037,47902,465,2395,5.7749,5.2388,3634,3634,3.9498,45.2,5.0107,0.0702,2.1897,406.158,1.8786,2.321,11.0962,0.02474,0.8667,0.0548,3549,249,0,0.256958,1082292,4211939,3.6363,3300,0,193446,334,0.001988,0.04032
96,192000,25.0,-0.03589,-0.170013,-0.03589,0.0019,48505,603,2425,5.1196,4.7371,5147,5146,3.7655,45.2,4.6484,0.1106,1.9059,267.4226,1.3085,2.2886,11.4085,0.060622,0.8451,0.139,5378,595,0,0.262223,1360406,5187976,3.3401,4783,0,248339,364,0.003012,0.05376
97,194000,30.0,-0.034132,-0.157907,-0.034132,0.006,49246,741,2462,4.951,4.6264,6383,6380,3.7801,45.2,4.4484,0.1759,1.7971,332.9904,0.9315,2.4173,10.9848,0.052799,0.8656,0.129,7265,1278,3,0.286302,1762559,6156287,2.7554,5987,0,300935,393,0.004068,0.04928
98,196000,35.0,-0.028189,-0.143842,-0.028189,0.0031,49896,650,2494,5.3731,5.1027,5409,5406,3.8252,45.2,5.063,0.1807,1.6286,311.3283,0.9731,2.3231,10.2088,0.031418,0.8819,0.1569,6205,1121,5,0.289696,1847025,6375738,2.9643,5084,0,280753,320,0.003475,0.06608
99,198000,5.0,-0.023152,-0.127963,-0.023152,0.0025,50055,159,2502,6.2459,5.5271,763,763,4.2898,19.2,5.3358,0.0819,0.9806,57.3188,0.5088,1.0993,10.4357,0.004666,0.9321,0.6368,745,61,0,0.29095,308731,1061115,2.9526,684,0,42791,79,0.000418,0.0112
100,200000,10.0,-0.03143,-0.146893,-0.03143,0.0029,50353,298,2517,5.2143,4.6737,2094,2094,3.7451,19.1,4.4789,0.1104,1.266,99.9761,1.4536,1.2094,10.8578,0.015626,0.8984,0.4031,2147,237,0,0.274483,558555,2034938,2.7065,1910,0,99665,184,0.001202,0.02016
