Time,VehicleID,X,Y,Z,State
130.0,V1,9551.6,7623.6,150.0,CRUISE
130.0,V2,9801.0,7190.3,150.0,CRUISE
130.0,V3,12884.6,2008.0,200.0,CRUISE
130.0,V4,4888.1,15769.3,150.0,CRUISE
131.0,V1,9526.6,7666.9,150.0,CRUISE
131.0,V2,9776.1,7233.6,150.0,CRUISE
131.0,V3,12932.6,2022.1,200.0,CRUISE
131.0,V4,4913.5,15726.2,150.0,CRUISE
132.0,V1,9501.7,7710.3,150.0,CRUISE
132.0,V2,9751.1,7276.9,150.0,CRUISE
132.0,V3,12980.6,2036.2,200.0,CRUISE
132.0,V4,4938.9,15683.1,150.0,CRUISE
133.0,V1,9476.7,7753.6,150.0,CRUISE
133.0,V2,9726.2,7320.3,150.0,CRUISE
133.0,V3,13028.5,2050.3,200.0,CRUISE
133.0,V4,4964.3,15640.1,150.0,CRUISE
134.0,V1,9451.8,7796.9,150.0,CRUISE
134.0,V2,9701.2,7363.6,150.0,CRUISE
134.0,V3,13076.5,2064.4,200.0,CRUISE
134.0,V4,4989.7,15597.0,150.0,CRUISE
135.0,V1,9426.8,7840.3,150.0,CRUISE
135.0,V2,9676.3,7406.9,150.0,CRUISE
135.0,V3,13124.5,2078.5,200.0,CRUISE
135.0,V4,5015.1,15553.9,150.0,CRUISE
136.0,V1,9401.9,7883.6,150.0,CRUISE
136.0,V2,9651.3,7450.3,150.0,CRUISE
136.0,V3,13172.4,2092.6,200.0,CRUISE
136.0,V4,5040.4,15510.8,150.0,CRUISE
137.0,V1,9376.9,7926.9,150.0,CRUISE
137.0,V2,9626.4,7493.6,150.0,CRUISE
137.0,V3,13220.4,2106.8,200.0,CRUISE
137.0,V4,5065.8,15467.8,150.0,CRUISE
138.0,V1,9352.0,7970.3,150.0,CRUISE
138.0,V2,9601.5,7536.9,150.0,CRUISE
138.0,V3,13268.4,2120.9,200.0,CRUISE
138.0,V4,5091.2,15424.7,150.0,CRUISE
139.0,V1,9327.0,8013.6,150.0,CRUISE
139.0,V2,9576.5,7580.3,150.0,CRUISE
139.0,V3,13316.3,2135.0,200.0,CRUISE
139.0,V4,5116.6,15381.6,150.0,CRUISE
140.0,V1,9302.1,8056.9,150.0,CRUISE
140.0,V2,9551.6,7623.6,150.0,CRUISE
140.0,V3,13364.3,2149.1,200.0,CRUISE
140.0,V4,5142.0,15338.5,150.0,CRUISE
141.0,V1,9277.2,8100.3,150.0,CRUISE
141.0,V2,9526.6,7666.9,150.0,CRUISE
141.0,V3,13412.3,2163.2,200.0,CRUISE
141.0,V4,5167.4,15295.5,150.0,CRUISE
142.0,V1,9252.2,8143.6,150.0,CRUISE
142.0,V2,9501.7,7710.3,150.0,CRUISE
142.0,V3,13460.2,2177.3,200.0,CRUISE
142.0,V4,5192.8,15252.4,150.0,CRUISE
143.0,V1,9227.3,8186.9,150.0,CRUISE
143.0,V2,9476.7,7753.6,150.0,CRUISE
143.0,V3,13508.2,2191.4,200.0,CRUISE
143.0,V4,5218.2,15209.3,150.0,CRUISE
144.0,V1,9202.3,8230.3,150.0,CRUISE
144.0,V2,9451.8,7796.9,150.0,CRUISE
144.0,V3,13556.2,2205.5,200.0,CRUISE
144.0,V4,5243.6,15166.2,150.0,CRUISE
145.0,V1,9177.4,8273.6,150.0,CRUISE
145.0,V2,9426.8,7840.3,150.0,CRUISE
145.0,V3,13604.1,2219.6,200.0,CRUISE
145.0,V4,5269.0,15123.2,150.0,CRUISE
146.0,V1,9152.4,8316.9,150.0,CRUISE
146.0,V2,9401.9,7883.6,150.0,CRUISE
146.0,V3,13652.1,2233.7,200.0,CRUISE
146.0,V4,5294.3,15080.1,150.0,CRUISE
147.0,V1,9127.5,8360.2,150.0,CRUISE
147.0,V2,9376.9,7926.9,150.0,CRUISE
147.0,V3,13700.1,2247.8,200.0,CRUISE
147.0,V4,5319.7,15037.0,150.0,CRUISE
148.0,V1,9102.5,8403.6,150.0,CRUISE
148.0,V2,9352.0,7970.3,150.0,CRUISE
148.0,V3,13748.0,2261.9,200.0,CRUISE
148.0,V4,5345.1,14993.9,150.0,CRUISE
149.0,V1,9077.6,8446.9,150.0,CRUISE
149.0,V2,9327.0,8013.6,150.0,CRUISE
149.0,V3,13796.0,2276.0,200.0,CRUISE
149.0,V4,5370.5,14950.9,150.0,CRUISE
150.0,V1,9052.6,8490.2,150.0,CRUISE
150.0,V2,9302.1,8056.9,150.0,CRUISE
150.0,V3,13844.0,2290.1,200.0,CRUISE
150.0,V4,5395.9,14907.8,150.0,CRUISE
151.0,V1,9027.7,8533.6,150.0,CRUISE
151.0,V2,9277.2,8100.3,150.0,CRUISE
151.0,V3,13892.0,2304.3,200.0,CRUISE
151.0,V4,5421.3,14864.7,150.0,CRUISE
152.0,V1,9002.7,8576.9,150.0,CRUISE
152.0,V2,9252.2,8143.6,150.0,CRUISE
152.0,V3,13939.9,2318.4,200.0,CRUISE
152.0,V4,5446.7,14821.6,150.0,CRUISE
153.0,V1,8977.8,8620.2,150.0,CRUISE
153.0,V2,9227.3,8186.9,150.0,CRUISE
153.0,V3,13987.9,2332.5,200.0,CRUISE
153.0,V4,5472.1,14778.6,150.0,CRUISE
154.0,V1,8952.8,8663.6,150.0,CRUISE
154.0,V2,9202.3,8230.3,150.0,CRUISE
154.0,V3,14035.9,2346.6,200.0,CRUISE
154.0,V4,5497.5,14735.5,150.0,CRUISE
155.0,V1,8927.9,8706.9,150.0,CRUISE
155.0,V2,9177.4,8273.6,150.0,CRUISE
155.0,V3,14083.8,2360.7,200.0,CRUISE
155.0,V4,5522.9,14692.4,150.0,CRUISE
156.0,V1,8903.0,8750.2,150.0,CRUISE
156.0,V2,9152.4,8316.9,150.0,CRUISE
156.0,V3,14131.8,2374.8,200.0,CRUISE
156.0,V4,5548.2,14649.4,150.0,CRUISE
157.0,V1,8878.0,8793.6,150.0,CRUISE
157.0,V2,9127.5,8360.2,150.0,CRUISE
157.0,V3,14179.8,2388.9,200.0,CRUISE
157.0,V4,5573.6,14606.3,150.0,CRUISE
158.0,V1,8853.1,8836.9,150.0,CRUISE
158.0,V2,9102.5,8403.6,150.0,CRUISE
158.0,V3,14227.7,2403.0,200.0,CRUISE
158.0,V4,5599.0,14563.2,150.0,CRUISE
159.0,V1,8828.1,8880.2,150.0,CRUISE
159.0,V2,9077.6,8446.9,150.0,CRUISE
159.0,V3,14275.7,2417.1,200.0,CRUISE
159.0,V4,5624.4,14520.1,150.0,CRUISE
160.0,V1,8803.2,8923.6,150.0,CRUISE
160.0,V2,9052.6,8490.2,150.0,CRUISE
160.0,V3,14323.7,2431.2,200.0,CRUISE
160.0,V4,5649.8,14477.1,150.0,CRUISE
161.0,V1,8778.2,8966.9,150.0,CRUISE
161.0,V2,9027.7,8533.6,150.0,CRUISE
161.0,V3,14371.6,2445.3,200.0,CRUISE
161.0,V4,5675.2,14434.0,150.0,CRUISE
162.0,V1,8753.3,9010.2,150.0,CRUISE
162.0,V2,9002.7,8576.9,150.0,CRUISE
162.0,V3,14419.6,2459.4,200.0,CRUISE
162.0,V4,5700.6,14390.9,150.0,CRUISE
163.0,V1,8728.3,9053.6,150.0,CRUISE
163.0,V2,8977.8,8620.2,150.0,CRUISE
163.0,V3,14467.6,2473.5,200.0,CRUISE
163.0,V4,5726.0,14347.8,150.0,CRUISE
164.0,V1,8703.4,9096.9,150.0,CRUISE
164.0,V2,8952.8,8663.6,150.0,CRUISE
164.0,V3,14515.5,2487.6,200.0,CRUISE
164.0,V4,5751.4,14304.8,150.0,CRUISE
165.0,V1,8678.4,9140.2,150.0,CRUISE
165.0,V2,8927.9,8706.9,150.0,CRUISE
165.0,V3,14563.5,2501.8,200.0,CRUISE
165.0,V4,5776.8,14261.7,150.0,CRUISE
166.0,V1,8653.5,9183.6,150.0,CRUISE
166.0,V2,8903.0,8750.2,150.0,CRUISE
166.0,V3,14611.5,2515.9,200.0,CRUISE
166.0,V4,5802.1,14218.6,150.0,CRUISE
167.0,V1,8628.5,9226.9,150.0,CRUISE
167.0,V2,8878.0,8793.6,150.0,CRUISE
167.0,V3,14659.5,2530.0,200.0,CRUISE
167.0,V4,5827.5,14175.5,150.0,CRUISE
168.0,V1,8603.6,9270.2,150.0,CRUISE
168.0,V2,8853.1,8836.9,150.0,CRUISE
168.0,V3,14707.4,2544.1,200.0,CRUISE
168.0,V4,5852.9,14132.5,150.0,CRUISE
169.0,V1,8578.7,9313.6,150.0,CRUISE
169.0,V2,8828.1,8880.2,150.0,CRUISE
169.0,V3,14755.4,2558.2,200.0,CRUISE
169.0,V4,5878.3,14089.4,150.0,CRUISE
170.0,V1,8553.7,9356.9,150.0,CRUISE
170.0,V2,8803.2,8923.6,150.0,CRUISE
170.0,V3,14803.4,2572.3,200.0,CRUISE
170.0,V4,5903.7,14046.3,150.0,CRUISE
171.0,V1,8528.8,9400.2,150.0,CRUISE
171.0,V2,8778.2,8966.9,150.0,CRUISE
171.0,V3,14851.3,2586.4,200.0,CRUISE
171.0,V4,5929.1,14003.2,150.0,CRUISE
172.0,V1,8503.8,9443.6,150.0,CRUISE
172.0,V2,8753.3,9010.2,150.0,CRUISE
172.0,V3,14899.3,2600.5,200.0,CRUISE
172.0,V4,5954.5,13960.2,150.0,CRUISE
173.0,V1,8478.9,9486.9,150.0,CRUISE
173.0,V2,8728.3,9053.6,150.0,CRUISE
173.0,V3,14947.3,2614.6,200.0,CRUISE
173.0,V4,5979.9,13917.1,150.0,CRUISE
174.0,V1,8453.9,9530.2,150.0,CRUISE
174.0,V2,8703.4,9096.9,150.0,CRUISE
174.0,V3,14995.2,2628.7,200.0,CRUISE
174.0,V4,6005.3,13874.0,150.0,CRUISE
175.0,V1,8429.0,9573.5,150.0,CRUISE
175.0,V2,8678.4,9140.2,150.0,CRUISE
175.0,V3,15043.2,2642.8,200.0,CRUISE
175.0,V4,6030.7,13831.0,150.0,CRUISE
176.0,V1,8404.0,9616.9,150.0,CRUISE
176.0,V2,8653.5,9183.6,150.0,CRUISE
176.0,V3,15091.2,2656.9,200.0,CRUISE
176.0,V4,6056.0,13787.9,150.0,CRUISE
177.0,V1,8379.1,9660.2,150.0,CRUISE
177.0,V2,8628.5,9226.9,150.0,CRUISE
177.0,V3,15139.1,2671.0,200.0,CRUISE
177.0,V4,6081.4,13744.8,150.0,CRUISE
178.0,V1,8354.1,9703.5,150.0,CRUISE
178.0,V2,8603.6,9270.2,150.0,CRUISE
178.0,V3,15184.7,2684.4,200.0,CRUISE
178.0,V4,6106.8,13701.7,150.0,CRUISE
179.0,V1,8329.2,9746.9,150.0,CRUISE
179.0,V2,8578.7,9313.6,150.0,CRUISE
179.0,V3,15227.9,2697.1,200.0,CRUISE
179.0,V4,6132.2,13658.7,150.0,CRUISE
180.0,V1,8304.2,9790.2,150.0,CRUISE
180.0,V2,8553.7,9356.9,150.0,CRUISE
180.0,V3,15268.7,2709.1,200.0,CRUISE
180.0,V4,6157.6,13615.6,150.0,CRUISE
181.0,V1,8279.3,9833.5,150.0,CRUISE
181.0,V2,8528.8,9400.2,150.0,CRUISE
181.0,V3,15307.0,2720.4,200.0,CRUISE
181.0,V4,6183.0,13572.5,150.0,CRUISE
182.0,V1,8254.3,9876.9,150.0,CRUISE
182.0,V2,8503.8,9443.6,150.0,CRUISE
182.0,V3,15343.0,2731.0,200.0,CRUISE
182.0,V4,6208.4,13529.4,150.0,CRUISE
183.0,V1,8229.4,9920.2,150.0,CRUISE
183.0,V2,8478.9,9486.9,150.0,CRUISE
183.0,V3,15376.6,2740.9,200.0,CRUISE
183.0,V4,6233.8,13486.4,150.0,CRUISE
184.0,V1,8204.5,9963.5,150.0,CRUISE
184.0,V2,8453.9,9530.2,150.0,CRUISE
184.0,V3,15407.8,2750.0,200.0,CRUISE
184.0,V4,6259.2,13443.3,150.0,CRUISE
185.0,V1,8179.5,10006.9,150.0,CRUISE
185.0,V2,8429.0,9573.5,150.0,CRUISE
185.0,V3,15436.5,2758.5,200.0,CRUISE
185.0,V4,6284.6,13400.2,150.0,CRUISE
186.0,V1,8154.6,10050.2,150.0,CRUISE
186.0,V2,8404.0,9616.9,150.0,CRUISE
186.0,V3,15462.9,2766.3,200.0,CRUISE
186.0,V4,6309.9,13357.1,150.0,CRUISE
187.0,V1,8129.6,10093.5,150.0,CRUISE
187.0,V2,8379.1,9660.2,150.0,CRUISE
187.0,V3,15486.9,2773.3,200.0,CRUISE
187.0,V4,6335.3,13314.1,150.0,CRUISE
188.0,V1,8104.7,10136.9,150.0,CRUISE
188.0,V2,8354.1,9703.5,150.0,CRUISE
188.0,V3,15508.5,2779.7,200.0,CRUISE
188.0,V4,6360.7,13271.0,150.0,CRUISE
189.0,V1,8079.7,10180.2,150.0,CRUISE
189.0,V2,8329.2,9746.9,150.0,CRUISE
189.0,V3,15527.7,2785.3,200.0,CRUISE
189.0,V4,6386.1,13227.9,150.0,CRUISE
190.0,V1,8054.8,10223.5,150.0,CRUISE
190.0,V2,8304.2,9790.2,150.0,CRUISE
190.0,V3,15544.5,2790.3,200.0,CRUISE
190.0,V4,6411.5,13184.8,150.0,CRUISE
191.0,V1,8029.8,10266.9,150.0,CRUISE
191.0,V2,8279.3,9833.5,150.0,CRUISE
191.0,V3,15558.9,2794.5,200.0,CRUISE
191.0,V4,6436.9,13141.8,150.0,CRUISE
192.0,V1,8004.9,10310.2,150.0,CRUISE
192.0,V2,8254.3,9876.9,150.0,CRUISE
192.0,V3,15570.9,2798.0,200.0,CRUISE
192.0,V4,6462.3,13098.7,150.0,CRUISE
193.0,V1,7979.9,10353.5,150.0,CRUISE
193.0,V2,8229.4,9920.2,150.0,CRUISE
193.0,V3,15580.4,2800.8,200.0,CRUISE
193.0,V4,6487.7,13055.6,150.0,CRUISE
194.0,V1,7955.0,10396.9,150.0,CRUISE
194.0,V2,8204.5,9963.5,150.0,CRUISE
194.0,V3,15587.6,2802.9,200.0,CRUISE
194.0,V4,6513.1,13012.6,150.0,CRUISE
195.0,V1,7930.0,10440.2,150.0,CRUISE
195.0,V2,8179.5,10006.9,150.0,CRUISE
195.0,V3,15592.4,2804.4,200.0,CRUISE
195.0,V4,6538.5,12969.5,150.0,CRUISE
196.0,V1,7905.1,10483.5,150.0,CRUISE
196.0,V2,8154.6,10050.2,150.0,CRUISE
196.0,V3,15594.8,2805.1,200.0,CRUISE
196.0,V4,6563.8,12926.4,150.0,CRUISE
197.0,V1,7880.2,10526.9,150.0,CRUISE
197.0,V2,8129.6,10093.5,150.0,CRUISE
197.0,V3,15594.8,2805.1,200.0,CRUISE
197.0,V4,6589.2,12883.3,150.0,CRUISE
198.0,V1,7855.2,10570.2,150.0,CRUISE
198.0,V2,8104.7,10136.9,150.0,CRUISE
198.0,V3,15592.4,2804.4,200.0,CRUISE
198.0,V4,6614.6,12840.3,150.0,CRUISE
199.0,V1,7830.3,10613.5,150.0,CRUISE
199.0,V2,8079.7,10180.2,150.0,CRUISE
199.0,V3,15587.6,2802.9,200.0,CRUISE
199.0,V4,6640.0,12797.2,150.0,CRUISE
200.0,V1,7805.3,10656.9,150.0,CRUISE
200.0,V2,8054.8,10223.5,150.0,CRUISE
200.0,V3,15580.4,2800.8,200.0,CRUISE
200.0,V4,6665.4,12754.1,150.0,CRUISE
201.0,V1,7780.4,10700.2,150.0,CRUISE
201.0,V2,8029.8,10266.9,150.0,CRUISE
201.0,V3,15570.9,2798.0,200.0,CRUISE
201.0,V4,6690.8,12711.0,150.0,CRUISE
202.0,V1,7755.4,10743.5,150.0,CRUISE
202.0,V2,8004.9,10310.2,150.0,CRUISE
202.0,V3,15558.9,2794.5,200.0,CRUISE
202.0,V4,6716.2,12668.0,150.0,CRUISE
203.0,V1,7730.5,10786.8,150.0,CRUISE
203.0,V2,7979.9,10353.5,150.0,CRUISE
203.0,V3,15544.5,2790.3,200.0,CRUISE
203.0,V4,6741.6,12624.9,150.0,CRUISE
204.0,V1,7705.5,10830.2,150.0,CRUISE
204.0,V2,7955.0,10396.9,150.0,CRUISE
204.0,V3,15527.7,2785.3,200.0,CRUISE
204.0,V4,6767.0,12581.8,150.0,CRUISE
205.0,V1,7680.6,10873.5,150.0,CRUISE
205.0,V2,7930.0,10440.2,150.0,CRUISE
205.0,V3,15508.5,2779.7,200.0,CRUISE
205.0,V4,6792.4,12538.7,150.0,CRUISE
206.0,V1,7655.6,10916.8,150.0,CRUISE
206.0,V2,7905.1,10483.5,150.0,CRUISE
206.0,V3,15486.9,2773.3,200.0,CRUISE
206.0,V4,6817.7,12495.7,150.0,CRUISE
207.0,V1,7630.7,10960.2,150.0,CRUISE
207.0,V2,7880.2,10526.9,150.0,CRUISE
207.0,V3,15462.9,2766.3,200.0,CRUISE
207.0,V4,6843.1,12452.6,150.0,CRUISE
208.0,V1,7605.7,11003.5,150.0,CRUISE
208.0,V2,7855.2,10570.2,150.0,CRUISE
208.0,V3,15436.5,2758.5,200.0,CRUISE
208.0,V4,6868.5,12409.5,150.0,CRUISE
209.0,V1,7580.8,11046.8,150.0,CRUISE
209.0,V2,7830.3,10613.5,150.0,CRUISE
209.0,V3,15407.8,2750.0,200.0,CRUISE
209.0,V4,6893.9,12366.4,150.0,CRUISE
210.0,V1,7555.8,11090.2,150.0,CRUISE
210.0,V2,7805.3,10656.9,150.0,CRUISE
210.0,V3,15376.6,2740.9,200.0,CRUISE
210.0,V4,6919.3,12323.4,150.0,CRUISE
211.0,V1,7530.9,11133.5,150.0,CRUISE
211.0,V2,7780.4,10700.2,150.0,CRUISE
211.0,V3,15343.0,2731.0,200.0,CRUISE
211.0,V4,6944.7,12280.3,150.0,CRUISE
212.0,V1,7506.0,11176.8,150.0,CRUISE
212.0,V2,7755.4,10743.5,150.0,CRUISE
212.0,V3,15307.0,2720.4,200.0,CRUISE
212.0,V4,6970.1,12237.2,150.0,CRUISE
213.0,V1,7481.0,11220.2,150.0,CRUISE
213.0,V2,7730.5,10786.8,150.0,CRUISE
213.0,V3,15268.7,2709.1,200.0,CRUISE
213.0,V4,6995.5,12194.1,150.0,CRUISE
214.0,V1,7456.1,11263.5,150.0,CRUISE
214.0,V2,7705.5,10830.2,150.0,CRUISE
214.0,V3,15227.9,2697.1,200.0,CRUISE
214.0,V4,7020.9,12151.1,150.0,CRUISE
215.0,V1,7431.1,11306.8,150.0,CRUISE
215.0,V2,7680.6,10873.5,150.0,CRUISE
215.0,V3,15184.7,2684.4,200.0,CRUISE
215.0,V4,7046.3,12108.0,150.0,CRUISE
216.0,V1,7406.2,11350.2,150.0,CRUISE
216.0,V2,7655.6,10916.8,150.0,CRUISE
216.0,V3,15143.9,2672.5,200.0,CRUISE
216.0,V4,7071.6,12064.9,150.0,CRUISE
217.0,V1,7381.2,11393.5,150.0,CRUISE
217.0,V2,7630.7,10960.2,150.0,CRUISE
217.0,V3,15105.6,2661.2,200.0,CRUISE
217.0,V4,7097.0,12021.9,150.0,CRUISE
218.0,V1,7356.3,11436.8,150.0,CRUISE
218.0,V2,7605.7,11003.5,150.0,CRUISE
218.0,V3,15069.6,2650.6,200.0,CRUISE
218.0,V4,7122.4,11978.8,150.0,CRUISE
219.0,V1,7331.3,11480.2,150.0,CRUISE
219.0,V2,7580.8,11046.8,150.0,CRUISE
219.0,V3,15036.0,2640.7,200.0,CRUISE
219.0,V4,7147.8,11935.7,150.0,CRUISE
220.0,V1,7306.4,11523.5,150.0,CRUISE
220.0,V2,7555.8,11090.2,150.0,CRUISE
220.0,V3,15004.8,2631.5,200.0,CRUISE
220.0,V4,7173.2,11892.6,150.0,CRUISE
221.0,V1,7281.4,11566.8,150.0,CRUISE
221.0,V2,7530.9,11133.5,150.0,CRUISE
221.0,V3,14976.0,2623.1,200.0,CRUISE
221.0,V4,7198.6,11849.6,150.0,CRUISE
222.0,V1,7256.5,11610.2,150.0,CRUISE
222.0,V2,7506.0,11176.8,150.0,CRUISE
222.0,V3,14949.7,2615.3,200.0,CRUISE
222.0,V4,7224.0,11806.5,150.0,CRUISE
223.0,V1,7231.5,11653.5,150.0,CRUISE
223.0,V2,7481.0,11220.2,150.0,CRUISE
223.0,V3,14925.7,2608.3,200.0,CRUISE
223.0,V4,7249.4,11763.4,150.0,CRUISE
224.0,V1,7206.6,11696.8,150.0,CRUISE
224.0,V2,7456.1,11263.5,150.0,CRUISE
224.0,V3,14904.1,2601.9,200.0,CRUISE
224.0,V4,7274.8,11720.3,150.0,CRUISE
225.0,V1,7181.7,11740.2,150.0,CRUISE
225.0,V2,7431.1,11306.8,150.0,CRUISE
225.0,V3,14884.9,2596.3,200.0,CRUISE
225.0,V4,7300.2,11677.3,150.0,CRUISE
226.0,V1,7156.7,11783.5,150.0,CRUISE
226.0,V2,7406.2,11350.2,150.0,CRUISE
226.0,V3,14868.1,2591.3,200.0,CRUISE
226.0,V4,7325.5,11634.2,150.0,CRUISE
227.0,V1,7131.8,11826.8,150.0,CRUISE
227.0,V2,7381.2,11393.5,150.0,CRUISE
227.0,V3,14853.7,2587.1,200.0,CRUISE
227.0,V4,7350.9,11591.1,150.0,CRUISE
228.0,V1,7106.8,11870.2,150.0,CRUISE
228.0,V2,7356.3,11436.8,150.0,CRUISE
228.0,V3,14841.7,2583.6,200.0,CRUISE
228.0,V4,7376.3,11548.0,150.0,CRUISE
229.0,V1,7081.9,11913.5,150.0,CRUISE
229.0,V2,7331.3,11480.2,150.0,CRUISE
229.0,V3,14832.1,2580.8,200.0,CRUISE
229.0,V4,7401.7,11505.0,150.0,CRUISE
230.0,V1,7056.9,11956.8,150.0,CRUISE
230.0,V2,7306.4,11523.5,150.0,CRUISE
230.0,V3,14824.9,2578.6,200.0,CRUISE
230.0,V4,7427.1,11461.9,150.0,CRUISE
231.0,V1,7032.0,12000.1,150.0,CRUISE
231.0,V2,7281.4,11566.8,150.0,CRUISE
231.0,V3,14820.1,2577.2,200.0,CRUISE
231.0,V4,7452.5,11418.8,150.0,CRUISE
232.0,V1,7007.0,12043.5,150.0,CRUISE
232.0,V2,7256.5,11610.2,150.0,CRUISE
232.0,V3,14817.7,2576.5,200.0,CRUISE
232.0,V4,7477.9,11375.7,150.0,CRUISE
233.0,V1,6982.1,12086.8,150.0,CRUISE
233.0,V2,7231.5,11653.5,150.0,CRUISE
233.0,V3,14817.7,2576.5,200.0,CRUISE
233.0,V4,7503.3,11332.7,150.0,CRUISE
234.0,V1,6957.1,12130.1,150.0,CRUISE
234.0,V2,7206.6,11696.8,150.0,CRUISE
234.0,V3,14820.1,2577.2,200.0,CRUISE
234.0,V4,7528.7,11289.6,150.0,CRUISE
235.0,V1,6932.2,12173.5,150.0,CRUISE
235.0,V2,7181.7,11740.2,150.0,CRUISE
235.0,V3,14824.9,2578.6,200.0,CRUISE
235.0,V4,7554.1,11246.5,150.0,CRUISE
236.0,V1,6907.2,12216.8,150.0,CRUISE
236.0,V2,7156.7,11783.5,150.0,CRUISE
236.0,V3,14832.1,2580.8,200.0,CRUISE
236.0,V4,7579.4,11203.5,150.0,CRUISE
237.0,V1,6882.3,12260.1,150.0,CRUISE
237.0,V2,7131.8,11826.8,150.0,CRUISE
237.0,V3,14841.7,2583.6,200.0,CRUISE
237.0,V4,7604.8,11160.4,150.0,CRUISE
238.0,V1,6857.4,12303.5,150.0,CRUISE
238.0,V2,7106.8,11870.2,150.0,CRUISE
238.0,V3,14853.7,2587.1,200.0,CRUISE
238.0,V4,7630.2,11117.3,150.0,CRUISE
239.0,V1,6832.4,12346.8,150.0,CRUISE
239.0,V2,7081.9,11913.5,150.0,CRUISE
239.0,V3,14868.1,2591.3,200.0,CRUISE
239.0,V4,7655.6,11074.2,150.0,CRUISE
240.0,V1,6807.5,12390.1,150.0,CRUISE
240.0,V2,7056.9,11956.8,150.0,CRUISE
240.0,V3,14884.9,2596.3,200.0,CRUISE
240.0,V4,7681.0,11031.2,150.0,CRUISE
241.0,V1,6782.5,12433.5,150.0,CRUISE
241.0,V2,7032.0,12000.1,150.0,CRUISE
241.0,V3,14904.1,2601.9,200.0,CRUISE
241.0,V4,7706.4,10988.1,150.0,CRUISE
242.0,V1,6757.6,12476.8,150.0,CRUISE
242.0,V2,7007.0,12043.5,150.0,CRUISE
242.0,V3,14925.7,2608.3,200.0,CRUISE
242.0,V4,7731.8,10945.0,150.0,CRUISE
243.0,V1,6732.6,12520.1,150.0,CRUISE
243.0,V2,6982.1,12086.8,150.0,CRUISE
243.0,V3,14949.7,2615.3,200.0,CRUISE
243.0,V4,7757.2,10901.9,150.0,CRUISE
244.0,V1,6707.7,12563.5,150.0,CRUISE
244.0,V2,6957.1,12130.1,150.0,CRUISE
244.0,V3,14976.0,2623.1,200.0,CRUISE
244.0,V4,7782.6,10858.9,150.0,CRUISE
245.0,V1,6682.7,12606.8,150.0,CRUISE
245.0,V2,6932.2,12173.5,150.0,CRUISE
245.0,V3,15004.8,2631.5,200.0,CRUISE
245.0,V4,7808.0,10815.8,150.0,CRUISE
246.0,V1,6657.8,12650.1,150.0,CRUISE
246.0,V2,6907.2,12216.8,150.0,CRUISE
246.0,V3,15036.0,2640.7,200.0,CRUISE
246.0,V4,7833.3,10772.7,150.0,CRUISE
247.0,V1,6632.8,12693.5,150.0,CRUISE
247.0,V2,6882.3,12260.1,150.0,CRUISE
247.0,V3,15069.6,2650.6,200.0,CRUISE
247.0,V4,7858.7,10729.6,150.0,CRUISE
248.0,V1,6607.9,12736.8,150.0,CRUISE
248.0,V2,6857.4,12303.5,150.0,CRUISE
248.0,V3,15105.6,2661.2,200.0,CRUISE
248.0,V4,7884.1,10686.6,150.0,CRUISE
249.0,V1,6582.9,12780.1,150.0,CRUISE
249.0,V2,6832.4,12346.8,150.0,CRUISE
249.0,V3,15143.9,2672.5,200.0,CRUISE
249.0,V4,7909.5,10643.5,150.0,CRUISE
250.0,V1,6558.0,12823.5,150.0,CRUISE
250.0,V2,6807.5,12390.1,150.0,CRUISE
250.0,V3,15179.9,2683.0,200.0,CRUISE
250.0,V4,7934.9,10600.4,150.0,CRUISE
251.0,V1,6533.0,12866.8,150.0,CRUISE
251.0,V2,6782.5,12433.5,150.0,CRUISE
251.0,V3,15213.5,2692.9,200.0,CRUISE
251.0,V4,7960.3,10557.3,150.0,CRUISE
252.0,V1,6508.1,12910.1,150.0,CRUISE
252.0,V2,6757.6,12476.8,150.0,CRUISE
252.0,V3,15244.7,2702.1,200.0,CRUISE
252.0,V4,7985.7,10514.3,150.0,CRUISE
253.0,V1,6483.2,12953.5,150.0,CRUISE
253.0,V2,6732.6,12520.1,150.0,CRUISE
253.0,V3,15273.4,2710.5,200.0,CRUISE
253.0,V4,8011.1,10471.2,150.0,CRUISE
254.0,V1,6458.2,12996.8,150.0,CRUISE
254.0,V2,6707.7,12563.5,150.0,CRUISE
254.0,V3,15299.8,2718.3,200.0,CRUISE
254.0,V4,8036.5,10428.1,150.0,CRUISE
255.0,V1,6433.3,13040.1,150.0,CRUISE
255.0,V2,6682.7,12606.8,150.0,CRUISE
255.0,V3,15323.8,2725.4,200.0,CRUISE
255.0,V4,8061.9,10385.1,150.0,CRUISE
256.0,V1,6408.3,13083.5,150.0,CRUISE
256.0,V2,6657.8,12650.1,150.0,CRUISE
256.0,V3,15345.4,2731.7,200.0,CRUISE
256.0,V4,8087.2,10342.0,150.0,CRUISE
257.0,V1,6383.4,13126.8,150.0,CRUISE
257.0,V2,6632.8,12693.5,150.0,CRUISE
257.0,V3,15364.6,2737.4,200.0,CRUISE
257.0,V4,8112.6,10298.9,150.0,CRUISE
258.0,V1,6358.4,13170.1,150.0,CRUISE
258.0,V2,6607.9,12736.8,150.0,CRUISE
258.0,V3,15381.4,2742.3,200.0,CRUISE
258.0,V4,8138.0,10255.8,150.0,CRUISE
259.0,V1,6333.5,13213.4,150.0,CRUISE
