vid,reward,delta_actual,interval_steps,done,transmitted,r_err,r_power,cbr,i_redundant,error,term_err,term_pow,term_cong,term_red,bucket
F19_18.3,-0.13829726354929212,0.5,5,False,True,5.8461294411094386e-06,0.18699170242285776,0.00448,1.0,0.06825475387904589,2.9230647205547193e-06,0.03739834048457155,0.000896,0.1,"[0.5, 2.0)"
F19_16.1,-0.2883501089182253,0.6000000000000014,6,False,True,1.0043086274076644e-06,0.932788033819558,0.00896,1.0,0.019097464683909493,5.021543137038322e-07,0.18655760676391162,0.001792,0.1,"[0.5, 2.0)"
F18_4.1,-0.2951009924751954,0.5,5,False,True,1.0280763593335372e-05,0.9665192604669938,0.00896,1.0,0.08432974501829449,5.140381796667686e-06,0.19330385209339876,0.001792,0.1,"[0.5, 2.0)"
F19_3.0,-0.30151337400921485,3.200000000000003,32,False,True,0.2269328402860485,0.9357547693309531,0.00448,0.0,4.526996864991937,0.11346642014302424,0.18715095386619063,0.000896,0.0,"[2.0, 10.0)"
F18_15.0,-0.16105166177037952,0.5,5,False,True,0.003887515882617454,0.29105951914535394,0.00448,1.0,1.1869016647569879,0.001943757941308727,0.058211903829070794,0.000896,0.1,"[0.5, 2.0)"
F19_13.0,-0.05852734899934247,0.8000000000000043,8,False,True,0.041644477928622727,0.1840455501751555,0.00448,0.0,3.324745475950173,0.020822238964311363,0.0368091100350311,0.000896,0.0,"[0.5, 2.0)"
F19_16.0,-0.29397406635112244,1.0,10,False,True,1.2911776677554422e-06,0.9609071038114428,0.00896,1.0,0.017144276428098237,6.455888338777211e-07,0.19218142076228859,0.001792,0.1,"[0.5, 2.0)"
F19_18.3,-0.28132931149492413,0.7000000000000028,7,False,True,4.497329765926037e-06,0.8976753141502056,0.00896,1.0,0.05231724949862837,2.2486648829630185e-06,0.17953506283004114,0.001792,0.1,"[0.5, 2.0)"
F18_15.0,-0.16077341236071951,0.19999999999999574,2,False,True,1.5997021575754813e-07,0.2993866618780582,0.00448,1.0,0.015216348750982434,7.998510787877407e-08,0.05987733237561164,0.000896,0.1,"[0.1, 0.5)"
F19_16.1,-0.27309871243656875,1.2999999999999972,13,False,True,1.5583518547405888e-05,0.8609746033864751,0.00448,1.0,0.06337152517517097,7.791759273702944e-06,0.17219492067729503,0.000896,0.1,"[0.5, 2.0)"
F19_13.0,-0.11805818609317381,0.6999999999999957,7,False,True,0.000502094258774568,0.08455569481893258,0.00448,1.0,0.63526010086116,0.000251047129387284,0.016911138963786515,0.000896,0.1,"[0.5, 2.0)"
F19_15.0,-0.2206161588059452,23.700000000000003,237,False,True,0.20756231331364797,0.579695010745606,0.00448,0.0,8.149073893475093,0.10378115665682398,0.11593900214912121,0.000896,0.0,"[10.0, 45.1)"
F19_3.0,-0.2191213766941455,1.2999999999999972,13,False,True,2.0145884075850685e-05,0.5910765187605378,0.00448,1.0,0.07784132764163587,1.0072942037925342e-05,0.11821530375210756,0.000896,0.1,"[0.5, 2.0)"
F19_16.2,-0.15710134771595158,0.3999999999999986,4,False,True,0.0016225971200057954,0.27697024577974333,0.00448,1.0,0.7949966164806028,0.0008112985600028977,0.05539404915594867,0.000896,0.1,"[0.1, 0.5)"
F19_18.3,-0.2292136778664826,1.6000000000000014,16,False,True,2.5551190984216465e-05,0.6370445113549524,0.00896,1.0,0.09884728850465763,1.2775595492108232e-05,0.1274089022709905,0.001792,0.1,"[0.5, 2.0)"
F18_15.0,-0.19005261115780042,1.5,15,False,True,2.2688611353326914e-06,0.4412973836361637,0.00896,1.0,0.01958304751678952,1.1344305676663457e-06,0.08825947672723275,0.001792,0.1,"[0.5, 2.0)"
F19_16.1,-0.1191075140637531,1.0,10,False,True,4.328939813712644e-07,0.09105648808381203,0.00448,1.0,0.003076190232150111,2.164469906856322e-07,0.018211297616762406,0.000896,0.1,"[0.5, 2.0)"
F18_10.2,-0.11268069831617533,8.699999999999996,87,False,True,0.0013585782764861084,0.05552704588966137,0.00448,1.0,0.3017367059001117,0.0006792891382430542,0.011105409177932275,0.000896,0.1,"[2.0, 10.0)"
F18_15.0,-0.2669311810996231,0.3999999999999986,4,False,True,8.5585507163652e-07,0.8301737658604361,0.00448,1.0,0.021495214548849617,4.2792753581826e-07,0.16603475317208724,0.000896,0.1,"[0.1, 0.5)"
F18_12.0,-0.26290752114429783,21.0,210,False,True,0.06444964716406569,0.6489334878113246,0.00448,1.0,1.229876919979688,0.032224823582032845,0.12978669756226494,0.000896,0.1,"[10.0, 45.1)"
F19_15.0,-0.19081200718691052,1.6000000000000014,16,False,True,0.30567973914639135,0.1853806880685742,0.00448,0.0,13.595036113873563,0.15283986957319567,0.03707613761371484,0.000896,0.0,"[0.5, 2.0)"
F18_10.2,-0.119406893976343,0.29999999999999716,3,False,True,5.691814108634708e-07,0.09255304692818783,0.00448,1.0,0.021673525698133744,2.845907054317354e-07,0.018510609385637568,0.000896,0.1,"[0.1, 0.5)"
F19_16.0,-0.18262350540596672,2.6000000000000014,26,False,True,4.522338674241285e-06,0.40862622118314806,0.00448,1.0,0.03995323739491141,2.2611693371206426e-06,0.08172524423662962,0.000896,0.1,"[2.0, 10.0)"
F19_16.2,-0.15050576444999395,1.3999999999999986,14,False,True,3.6461341185805725e-05,0.24795766889700516,0.00448,1.0,0.1577040615648002,1.8230670592902862e-05,0.04959153377940104,0.000896,0.1,"[0.5, 2.0)"
F18_2.2,-0.258623072766601,7.899999999999999,79,False,True,2.7548983656553384e-05,0.7885664913738635,0.00448,1.0,0.047999287348829967,1.3774491828276692e-05,0.1577132982747727,0.000896,0.1,"[2.0, 10.0)"
F19_3.0,-0.17196958777589672,1.6000000000000014,16,False,True,1.96391379233575e-07,0.3553674479010355,0.00448,1.0,0.006579468406471278,9.81956896167875e-08,0.07107348958020711,0.000896,0.1,"[0.5, 2.0)"
F18_15.0,-0.20993896603462342,0.7000000000000028,7,False,True,2.6856916578953927e-06,0.5452081159439722,0.00448,1.0,0.03349839670681831,1.3428458289476963e-06,0.10904162318879446,0.000896,0.1,"[0.5, 2.0)"
F18_2.2,-0.16201696956758568,0.19999999999999574,2,False,True,3.6599920337524755e-07,0.30560393283991993,0.00448,1.0,0.021391408306953963,1.8299960168762377e-07,0.06112078656798399,0.000896,0.1,"[0.1, 0.5)"
F19_4.0,-6.7395276074973935,20.6,206,False,True,13.166596927800189,0.7721857179864933,0.00896,0.0,151.72128831198324,6.583298463900094,0.15443714359729865,0.001792,0.0,"[10.0, 45.1)"
F18_4.1,-0.11740927475440732,4.0,40,False,True,6.610147140029262e-05,0.07792112009353584,0.00896,1.0,0.033456279039455694,3.305073570014631e-05,0.015584224018707168,0.001792,0.1,"[2.0, 10.0)"
F19_15.1,-0.22774780359767507,18.5,185,False,True,0.0008559669706984554,0.6276391005616293,0.00896,1.0,0.1452209737535668,0.0004279834853492277,0.12552782011232586,0.001792,0.1,"[10.0, 45.1)"
F19_16.1,-0.10335056598867366,1.6000000000000014,16,False,True,6.472203001626092e-06,0.007776649435864185,0.00896,1.0,0.04703545441316237,3.236101500813046e-06,0.0015553298871728372,0.001792,0.1,"[0.5, 2.0)"
F18_11.0,-8.595112184537893,27.4,274,False,True,17.151123623334822,0.09327186435241003,0.00448,0.0,229.58813722901596,8.575561811667411,0.018654372870482005,0.000896,0.0,"[10.0, 45.1)"
F19_15.0,-0.12524863668109856,1.2000000000000028,12,False,True,0.0003726290483896637,0.1208316107845186,0.00448,1.0,0.36929487923433263,0.00018631452419483186,0.02416632215690372,0.000896,0.1,"[0.5, 2.0)"
F19_3.0,-0.27993346192592883,0.7999999999999972,8,False,True,3.357206300661487e-06,0.8906989166138922,0.00896,1.0,0.03779103292117725,1.6786031503307436e-06,0.17813978332277847,0.001792,0.1,"[0.5, 2.0)"
F18_2.2,-0.21659140126783705,0.6000000000000014,6,False,True,6.08130272337617e-06,0.5739818030823767,0.00896,1.0,0.058536242829177354,3.040651361688085e-06,0.11479636061647534,0.001792,0.1,"[0.5, 2.0)"
F19_13.0,-0.261638334199779,3.1000000000000014,31,False,True,0.003221806126705015,0.7956571556821321,0.00448,1.0,0.716124098009459,0.0016109030633525076,0.15913143113642644,0.000896,0.1,"[2.0, 10.0)"
F19_16.2,-0.18981881594019684,1.2000000000000028,12,False,True,1.1812186972184637e-05,0.4445845492335537,0.00448,1.0,0.0916569349992642,5.9060934860923185e-06,0.08891690984671075,0.000896,0.1,"[0.5, 2.0)"
F19_13.0,-0.1952017928151968,0.3999999999999986,4,False,True,3.830643338602768e-08,0.47152886830990054,0.00448,1.0,0.004105166024601203,1.915321669301384e-08,0.09430577366198012,0.000896,0.1,"[0.1, 0.5)"
F18_9.0,-0.1988968638865249,16.5,165,False,True,0.030113084184472852,0.4147216089714424,0.00448,1.0,2.880027869003243,0.015056542092236426,0.08294432179428848,0.000896,0.1,"[10.0, 45.1)"
F19_16.1,-0.132310295441394,1.0,10,False,True,6.040365251273796e-07,0.15706996711565707,0.00448,1.0,0.019495702684707794,3.020182625636898e-07,0.03141399342313141,0.000896,0.1,"[0.5, 2.0)"
F18_12.0,-0.20966366838579475,2.1000000000000014,21,False,True,3.900793492491678e-05,0.5437408220916615,0.00448,1.0,0.09039353459183985,1.950396746245839e-05,0.10874816441833231,0.000896,0.1,"[2.0, 10.0)"
F19_16.1,-0.3008330437618616,0.20000000000000284,2,False,True,3.729295868123719e-08,0.9996851255769112,0.00448,1.0,0.007142338976791507,1.8646479340618594e-08,0.19993702511538225,0.000896,0.1,"[0.1, 0.5)"
F19_4.2,-0.37767997069378956,13.400000000000006,134,False,True,0.16612863271049622,0.9685982716927071,0.00448,1.0,2.873293140160058,0.08306431635524811,0.19371965433854144,0.000896,0.1,"[10.0, 45.1)"
F18_1.0,-8.385617275260358,28.299999999999997,283,False,True,16.41017330197757,0.8981731213578789,0.00448,0.0,58.09573238406463,8.205086650988784,0.17963462427157578,0.000896,0.0,"[10.0, 45.1)"
F19_5.1,-5.86817992310172,28.199999999999996,282,False,True,11.399421753713234,0.8378652312255158,0.00448,0.0,49.37055504422278,5.699710876856617,0.16757304624510316,0.000896,0.0,"[10.0, 45.1)"
F18_12.0,-0.13913705326731682,0.3999999999999986,4,False,True,3.7051400821887213e-07,0.19120434005156353,0.00448,1.0,0.01799942573870794,1.8525700410943606e-07,0.038240868010312706,0.000896,0.1,"[0.1, 0.5)"
F19_5.3,-0.24417537793696376,6.899999999999999,69,False,True,0.3474076649601917,0.34787772728433947,0.00448,0.0,3.2272313195153637,0.17370383248009585,0.0695755454568679,0.000896,0.0,"[2.0, 10.0)"
F19_18.0,-6.468414194140838,17.099999999999994,171,False,True,12.883514467420293,0.12432480215345702,0.00896,0.0,162.65062693622815,6.441757233710146,0.024864960430691405,0.001792,0.0,"[10.0, 45.1)"
F19_15.1,-0.17265667818585997,1.7999999999999972,18,False,True,0.00010621212624004373,0.3540578606136997,0.00896,1.0,0.322949783149852,5.310606312002187e-05,0.07081157212273995,0.001792,0.1,"[0.5, 2.0)"
F18_6.0,-4.915947575421373,23.300000000000004,233,False,True,9.543855410722163,0.7156193503014564,0.00448,0.0,126.93315218051521,4.771927705361081,0.14312387006029129,0.000896,0.0,"[10.0, 45.1)"
F18_1.1,-1.3676055949770392,22.299999999999997,223,False,True,2.379869128254598,0.8838751542487011,0.00448,0.0,34.313249990375425,1.189934564127299,0.17677503084974022,0.000896,0.0,"[10.0, 45.1)"
F18_11.0,-0.14449799194657093,1.7999999999999972,18,False,True,0.0,0.2180099597328546,0.00448,1.0,0.0,0.0,0.043601991946570925,0.000896,0.1,"[0.5, 2.0)"
F19_5.1,-0.1897209195257747,0.29999999999999716,3,False,True,1.0458676332046128e-07,0.4441243361619651,0.00448,1.0,0.01218274502980421,5.229338166023064e-08,0.08882486723239302,0.000896,0.1,"[0.1, 0.5)"
F19_18.0,-0.10755191243954508,0.20000000000000284,2,False,True,1.2812907734004679e-07,0.03327924187503201,0.00448,1.0,0.013988731905556051,6.406453867002339e-08,0.006655848375006403,0.000896,0.1,"[0.1, 0.5)"
F18_2.2,-0.19944522955760874,1.999999999999993,20,False,True,1.0558321502683845e-05,0.492719751984287,0.00448,1.0,0.06272271692523645,5.2791607513419225e-06,0.09854395039685741,0.000896,0.1,"[0.5, 2.0)"
F19_4.2,-0.1305072855452705,0.7999999999999972,8,False,True,1.4856153533866034e-05,0.14801928734251774,0.00448,1.0,0.0841779733873409,7.428076766933017e-06,0.02960385746850355,0.000896,0.1,"[0.5, 2.0)"
F19_5.1,-0.24188173676640765,0.6999999999999886,7,False,True,1.989236840532347e-06,0.7049237107399369,0.00448,1.0,0.03143190259561379,9.946184202661734e-07,0.14098474214798737,0.000896,0.1,"[0.5, 2.0)"
F19_16.1,-0.17772347261973673,1.5,15,False,True,2.8847061424707997e-06,0.38413015133332745,0.00448,1.0,0.03142931907223101,1.4423530712353998e-06,0.0768260302666655,0.000896,0.1,"[0.5, 2.0)"
F19_4.2,-0.11230443149121744,0.5999999999999943,6,False,True,3.5381009481722332e-06,0.05255331220371673,0.00896,1.0,0.040515062430131366,1.7690504740861166e-06,0.010510662440743347,0.001792,0.1,"[0.5, 2.0)"
F19_18.3,-0.19756254970202686,4.900000000000006,49,False,True,1.790409681361555e-05,0.48328798826810027,0.00448,1.0,0.03539117788295698,8.952048406807774e-06,0.09665759765362006,0.000896,0.1,"[2.0, 10.0)"
F18_9.1,-0.19127580583932344,12.100000000000001,121,False,True,0.3345688422961802,0.11099692345616674,0.00896,0.0,10.03359060568466,0.1672844211480901,0.02219938469123335,0.001792,0.0,"[10.0, 45.1)"
F19_5.1,-0.23789280833427,0.29999999999999716,3,False,True,1.8315849933015637e-08,0.6805039958817252,0.00896,1.0,0.002979210090416018,9.157924966507819e-09,0.13610079917634504,0.001792,0.1,"[0.1, 0.5)"
F19_5.3,-0.2182052305038027,1.5,15,False,True,6.357575197290744e-06,0.5865302585810201,0.00448,1.0,0.053358862488494196,3.178787598645372e-06,0.11730605171620404,0.000896,0.1,"[0.5, 2.0)"
F18_2.2,-0.23224240401374943,0.8999999999999915,9,False,True,0.0008417774180995807,0.654627576523498,0.00448,1.0,0.8295466063918866,0.00042088870904979036,0.13092551530469962,0.000896,0.1,"[0.5, 2.0)"
F19_18.3,-0.2598540412162628,0.20000000000000284,2,False,True,1.9007490724347527e-08,0.7947901585625871,0.00448,1.0,0.0013731581211686716,9.503745362173764e-09,0.15895803171251743,0.000896,0.1,"[0.1, 0.5)"
F19_4.2,-0.16879779488479163,0.3999999999999915,4,False,True,2.093835100444506e-06,0.3395037398362071,0.00448,1.0,0.043973138409455714,1.046917550222253e-06,0.06790074796724142,0.000896,0.1,"[0.1, 0.5)"
F19_5.3,-0.13845300982650188,0.20000000000000284,2,False,True,5.393156167808447e-09,0.18778503564961893,0.00448,1.0,0.003074747547543666,2.6965780839042234e-09,0.03755700712992379,0.000896,0.1,"[0.1, 0.5)"
F18_9.1,-0.13902101306741732,0.5,5,False,True,0.00019731760231011988,0.1901317713313113,0.00448,1.0,0.43217591464599536,9.865880115505994e-05,0.03802635426626226,0.000896,0.1,"[0.5, 2.0)"
F18_2.2,-0.16339459188906286,0.3999999999999915,4,False,True,0.00010434542848375563,0.31223209587410494,0.00448,1.0,0.3362643196915087,5.2172714241877815e-05,0.062446419174820994,0.000896,0.1,"[0.1, 0.5)"
F19_8.1,-0.3737155453781045,12.200000000000003,122,False,True,0.7285733266760597,0.0381844102003731,0.00896,0.0,3.430183128770576,0.36428666333802984,0.007636882040074621,0.001792,0.0,"[10.0, 45.1)"
F18_12.0,-0.26094177188284096,2.200000000000003,22,False,True,6.616643956700381e-05,0.7955834433152873,0.00896,1.0,0.09865708613597235,3.3083219783501906e-05,0.15911668866305748,0.001792,0.1,"[2.0, 10.0)"
F19_5.1,-0.279593253717721,0.8000000000000114,8,False,True,4.3560386206458925e-06,0.8934753784920532,0.00448,1.0,0.04574210181544913,2.1780193103229462e-06,0.17869507569841064,0.000896,0.1,"[0.5, 2.0)"
F18_4.2,-0.15046360548349996,2.0,20,False,True,0.012967373772812681,0.21541959298546806,0.00448,1.0,1.022555287963769,0.0064836868864063405,0.043083918597093616,0.000896,0.1,"[2.0, 10.0)"
F18_9.1,-0.14913907364383322,0.3999999999999915,4,False,True,2.83884475512075e-05,0.24114439710028795,0.00448,1.0,0.1757669241305848,1.419422377560375e-05,0.048228879420057595,0.000896,0.1,"[0.1, 0.5)"
F19_18.1,-6.847551183171146,27.400000000000006,274,False,True,13.414231538029416,0.6976970707821889,0.00448,0.0,195.40194437150961,6.707115769014708,0.13953941415643778,0.000896,0.0,"[10.0, 45.1)"
F19_12.0,-0.20305737440934973,11.5,115,False,True,0.0014800593483142168,0.5071067236759631,0.00448,1.0,0.25093128665321274,0.0007400296741571084,0.10142134473519263,0.000896,0.1,"[10.0, 45.1)"
F18_11.0,-0.25518211766913157,2.299999999999997,23,False,True,0.0,0.7714305883456576,0.00448,1.0,0.0,0.0,0.15428611766913153,0.000896,0.1,"[2.0, 10.0)"
F19_1.0,-0.20313444617964388,4.799999999999997,48,False,True,0.04015509142504796,0.4108045023355995,0.00448,1.0,1.6550688003790128,0.02007754571252398,0.08216090046711991,0.000896,0.1,"[2.0, 10.0)"
F18_4.1,-0.2501920505027947,4.8999999999999915,49,False,True,0.00022927608877888145,0.7414270622920264,0.00896,1.0,0.16281335357871285,0.00011463804438944073,0.1482854124584053,0.001792,0.1,"[2.0, 10.0)"
F18_4.2,-0.14580241644915942,0.3999999999999915,4,False,True,6.329793171597254e-07,0.22005049979750416,0.00896,1.0,0.01748745554141351,3.164896585798627e-07,0.04401009995950084,0.001792,0.1,"[0.1, 0.5)"
F19_1.0,-0.01785031522840037,0.5,5,False,True,0.027285260647619547,0.01655842452295298,0.00448,0.0,3.200331575931772,0.013642630323809773,0.0033116849045905965,0.000896,0.0,"[0.5, 2.0)"
F18_7.0,-2.149414899815091,17.39999999999999,174,False,True,3.952276445420133,0.8619033855251227,0.00448,0.0,53.557379791486255,1.9761382227100666,0.17238067710502455,0.000896,0.0,"[10.0, 45.1)"
F19_12.0,-0.12235378775269708,0.9000000000000057,9,False,True,1.4246800901682575e-06,0.10728537706325994,0.00448,1.0,0.026293576665011642,7.123400450841287e-07,0.021457075412651988,0.000896,0.1,"[0.5, 2.0)"
F19_5.3,-0.11040547742744478,2.200000000000003,22,False,True,3.1540860970306435e-05,0.04746853498479808,0.00448,1.0,0.08198876940423361,1.5770430485153217e-05,0.009493706996959617,0.000896,0.1,"[2.0, 10.0)"
F18_4.2,-0.15781693303344937,1.2999999999999972,13,False,True,1.90724645856976e-05,0.28455698400578255,0.00448,1.0,0.06800922571983392,9.5362322928488e-06,0.05691139680115651,0.000896,0.1,"[0.5, 2.0)"
F18_12.0,-8.761354881658684e-05,2.6000000000000085,26,True,False,0.00017522709763317368,0.0,0.0,0.0,0.0,8.761354881658684e-05,0.0,0.0,0.0,"[2.0, 10.0)"
F19_15.1,-1.1388182094366144,4.799999999999997,48,False,True,2.130400353370971,0.3636101637556439,0.00448,0.0,46.14407011414513,1.0652001766854855,0.07272203275112879,0.000896,0.0,"[2.0, 10.0)"
F19_18.0,-0.21715341380969266,4.799999999999997,48,False,True,0.00013077339190702033,0.5809601355686959,0.00448,1.0,0.12260260614220897,6.538669595351017e-05,0.11619202711373917,0.000896,0.1,"[2.0, 10.0)"
F18_4.2,-0.1476175791343372,0.7000000000000028,7,False,True,1.888354771770726e-06,0.23360317478475656,0.00448,1.0,0.03144183756194252,9.44177385885363e-07,0.046720634956951314,0.000896,0.1,"[0.5, 2.0)"
F18_12.2,-10.505570545520127,24.900000000000006,249,False,True,20.85857738585135,0.37244926297225606,0.00896,0.0,216.3978092507432,10.429288692925676,0.07448985259445122,0.001792,0.0,"[10.0, 45.1)"
F18_5.2,-0.20766178498723264,7.1000000000000085,71,False,True,0.05125295350882976,0.4012165411640888,0.00896,1.0,0.9326045265524954,0.02562647675441488,0.08024330823281776,0.001792,0.1,"[2.0, 10.0)"
F19_15.1,-0.21152065979215195,0.30000000000001137,3,False,True,2.1155335981287576e-07,0.5531227700773603,0.00448,1.0,0.01621075142702466,1.0577667990643788e-07,0.11062455401547207,0.000896,0.1,"[0.1, 0.5)"
F18_12.2,-0.21479560760959077,0.4000000000000057,4,False,True,0.0,0.5694980380479537,0.00448,1.0,0.0,0.0,0.11389960760959075,0.000896,0.1,"[0.1, 0.5)"
F19_1.0,-0.1254304479583397,2.5,25,False,True,0.00035133936649078996,0.12179389137547161,0.00448,1.0,0.3310317264340483,0.00017566968324539498,0.024358778275094323,0.000896,0.1,"[2.0, 10.0)"
F18_4.2,-0.2632951605549716,0.7999999999999972,8,False,True,4.66828187044272e-08,0.8119956860678109,0.00448,1.0,0.0020899287728752824,2.33414093522136e-08,0.1623991372135622,0.000896,0.1,"[0.5, 2.0)"
F18_1.0,-0.00016070129553551123,6.400000000000006,64,True,False,0.00032140259107102246,0.0,0.0,0.0,0.0,0.00016070129553551123,0.0,0.0,0.0,"[2.0, 10.0)"
F18_12.2,-0.25288930804438386,0.29999999999999716,3,False,True,0.0,0.7599665402219192,0.00448,1.0,0.0,0.0,0.15199330804438385,0.000896,0.1,"[0.1, 0.5)"
F18_12.2,-0.19873582702434495,0.19999999999998863,2,False,True,0.0,0.48919913512172475,0.00448,1.0,0.0,0.0,0.09783982702434496,0.000896,0.1,"[0.1, 0.5)"
F19_12.0,-0.2367686964283853,3.200000000000003,32,False,True,5.511083266279581e-07,0.67488210437111,0.00896,1.0,0.015944422802931513,2.7555416331397904e-07,0.134976420874222,0.001792,0.1,"[2.0, 10.0)"
F19_1.0,-0.2275912560569925,0.9000000000000057,9,False,True,2.7691180495323314e-06,0.6289893574898388,0.00896,1.0,0.041064675298912334,1.3845590247661657e-06,0.12579787149796776,0.001792,0.1,"[0.5, 2.0)"
F19_17.1,-0.19500289012003919,9.599999999999994,96,False,True,0.07485517869588289,0.2833965038604887,0.00448,1.0,0.8453009200347879,0.037427589347941444,0.05667930077209774,0.000896,0.1,"[2.0, 10.0)"
F18_10.0,-7.358080789722479,19.200000000000003,192,False,True,14.40537751720986,0.7724801555877412,0.00448,0.0,187.78344942515832,7.20268875860493,0.15449603111754825,0.000896,0.0,"[10.0, 45.1)"
F19_10.1,-0.2640917497583365,0.29999999999999716,3,False,True,0.0026968503170504464,0.8092366229990561,0.00448,1.0,1.2617723638541065,0.0013484251585252232,0.16184732459981122,0.000896,0.1,"[0.1, 0.5)"
F19_1.0,-0.22175722011615429,0.20000000000000284,2,False,True,4.3018568800866215e-08,0.6043059930343495,0.00448,1.0,0.007267403202604328,2.1509284400433107e-08,0.1208611986068699,0.000896,0.1,"[0.1, 0.5)"
F18_8.1,-0.14227340696889032,4.300000000000011,43,False,True,0.21372434209762253,0.17257617960039523,0.00448,0.0,5.36339224880885,0.10686217104881127,0.034515235920079046,0.000896,0.0,"[2.0, 10.0)"
F18_12.2,-0.21200049083561212,0.7000000000000028,7,False,True,0.0,0.5555224541780606,0.00448,1.0,0.0,0.0,0.11110449083561212,0.000896,0.1,"[0.5, 2.0)"
F18_5.0,-13.849360812744061,36.5,365,False,True,27.53495597050796,0.40493413745041423,0.00448,0.0,445.83531662056333,13.76747798525398,0.08098682749008285,0.000896,0.0,"[10.0, 45.1)"
F19_16.0,-0.223971096940503,10.099999999999994,101,False,True,0.007986227686438276,0.5954099154864193,0.00448,1.0,0.6493615600566045,0.003993113843219138,0.11908198309728386,0.000896,0.1,"[10.0, 45.1)"
F18_5.2,-0.12891636486388475,2.4000000000000057,24,False,True,1.6419179223774463e-05,0.1355807763713643,0.00896,1.0,0.06145127461604716,8.209589611887231e-06,0.027116155274272857,0.001792,0.1,"[2.0, 10.0)"
F18_5.0,-0.20001390838513766,0.30000000000001137,3,False,True,9.783761402079634e-07,0.49110709598533775,0.00896,1.0,0.033881311406730674,4.891880701039817e-07,0.09822141919706756,0.001792,0.1,"[0.1, 0.5)"
F19_2.0,-0.11127682444376488,0.30000000000001137,3,False,True,0.002776352601062358,0.04496324071616852,0.00448,1.0,1.279382262227955,0.001388176300531179,0.008992648143233705,0.000896,0.1,"[0.1, 0.5)"
F19_15.0,-0.2784422362994756,9.499999999999993,95,False,True,0.00015838037190297268,0.8873352305676204,0.00448,1.0,0.06507534784441305,7.919018595148634e-05,0.1774670461135241,0.000896,0.1,"[2.0, 10.0)"
F19_10.1,-0.16952965397714478,0.6999999999999886,7,False,True,1.1582457720189985e-06,0.3431653742712939,0.00448,1.0,0.019971177419392916,5.791228860094993e-07,0.06863307485425878,0.000896,0.1,"[0.5, 2.0)"
F19_16.0,-0.11420567523409067,0.5,5,False,True,1.311393769828382e-06,0.06654509768602875,0.00448,1.0,0.027210684384044725,6.55696884914191e-07,0.01330901953720575,0.000896,0.1,"[0.5, 2.0)"
F18_5.0,-0.12806618032445088,0.20000000000000284,2,False,True,6.696600195442031e-08,0.13585073420724952,0.00448,1.0,0.010038978888587735,3.3483000977210155e-08,0.027170146841449905,0.000896,0.1,"[0.1, 0.5)"
F18_15.0,-0.09263041297295184,10.600000000000009,106,False,True,0.015744665744410535,0.4148304005037329,0.00896,0.0,3.235869692669683,0.007872332872205267,0.08296608010074658,0.001792,0.0,"[10.0, 45.1)"
F18_10.0,-0.14352468234495216,1.1000000000000085,11,False,True,4.1155695074101107e-13,0.2086634117237319,0.00896,1.0,1.566757600812707e-05,2.0577847537050554e-13,0.041732682344746384,0.001792,0.1,"[0.5, 2.0)"
F18_9.0,-2.7315723090014834,9.400000000000006,94,False,True,5.458783236523709,0.006423453698145702,0.00448,0.0,58.12296432447147,2.7293916182618543,0.0012846907396291405,0.000896,0.0,"[2.0, 10.0)"
F18_7.0,-0.4355459364890546,5.200000000000003,52,False,True,0.4808400989092668,0.9711494351721058,0.00448,0.0,8.791807259402958,0.2404200494546334,0.19422988703442118,0.000896,0.0,"[2.0, 10.0)"
F19_1.0,-0.1538188130216398,1.5,15,False,True,1.099064962517104e-05,0.2601065884841361,0.00896,1.0,0.06714774253214273,5.49532481258552e-06,0.05202131769682722,0.001792,0.1,"[0.5, 2.0)"
F19_2.0,-0.2316071790581011,0.9000000000000057,9,False,True,7.938338631391736e-08,0.6490756968320398,0.00896,1.0,0.008115900205666549,3.969169315695868e-08,0.12981513936640796,0.001792,0.1,"[0.5, 2.0)"
F18_15.0,-0.15115131618807856,0.5,5,False,True,9.251416608682862e-07,0.24679426808624058,0.00896,1.0,0.02648702718761342,4.625708304341431e-07,0.04935885361724812,0.001792,0.1,"[0.5, 2.0)"
F18_9.0,-0.2503543461096095,0.20000000000000284,2,False,True,5.431700577871784e-11,0.7428117304122549,0.00896,1.0,0.00028018261673423694,2.715850288935892e-11,0.14856234608245097,0.001792,0.1,"[0.1, 0.5)"
F19_1.0,-0.2620749742228434,0.20000000000000284,2,False,True,8.603867019695503e-08,0.8058946560175415,0.00448,1.0,0.009485902155574877,4.3019335098477513e-08,0.16117893120350832,0.000896,0.1,"[0.1, 0.5)"
F18_5.3,-0.2410919594861447,4.700000000000003,47,False,True,0.047567759793011956,0.5820603979481935,0.00448,1.0,1.7553182942592684,0.023783879896505978,0.11641207958963871,0.000896,0.1,"[2.0, 10.0)"
F19_16.0,-0.20100693030980016,1.1000000000000085,11,False,True,1.5179071232144212e-07,0.5005542720722199,0.00448,1.0,0.0023086759174475446,7.589535616072106e-08,0.10011085441444399,0.000896,0.1,"[0.5, 2.0)"
F19_15.0,-0.20764228011447236,1.2999999999999972,13,False,True,1.032774371987302e-05,0.5337055812130621,0.00448,1.0,0.06197824761102311,5.16387185993651e-06,0.10674111624261243,0.000896,0.1,"[0.5, 2.0)"
