episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,run_status,abort_reason,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
1,60,25.0,-0.056889,-0.145712,-0.056889,-0.1488,6,6,0,12.0722,2.5613,287,287,ok,,2.4021,6.0,1.2508,0.1366,1.2598,52.7092,0.5745,1.5587,15.8432,0.005652,0.9031,0.1708,183,25,0,0.211375,18646,88213,0.5326,158,0,7505,129,0.003416,0.01792
