veh_id,cur_rsu,next_rsu,r_cov,dirct,d_rsu,d_e_n,n_t_0,n_t_1,n_t_2,n_t_3,d_l_c,d_l_n,v_c_a,v_n_a,tls_c,tls_n,tlt_c,tlt_n,n_cur,n_nxt,v_ahead_avg,dist_leader,v_leader,est_travel_time,route_lane_changes,q_len_cur,q_len_nxt,n_ahead_cur,n_ahead_nxt,n_merge_nxt,occ_cur,occ_nxt,dwell_cur,dwell_nxt
F10_15.2,N25,N24,800.0,-1,2400.0,1155.7913540111174,22,0,1,22,355.7595311451581,2755.7913540111176,39.31420207381015,0.0,-2,-1,39.0,39.0,34,7,11.972060445510849,12.586884088373097,10.45865792741782,198.30582043195074,0,0,0,12,9,23,0.032230621130979825,0.02347072414988803,31.0,119.00000000000006
F10_9.2,N25,N24,800.0,-1,2400.0,1315.8592567859837,18,0,1,18,515.8541470662421,2915.8592567859837,39.31420207381015,0.0,-2,1,8.0,8.0,30,3,12.834523815915057,15.829641751029214,13.585671582500003,190.2010380809298,0,0,0,6,6,19,0.0168123739071957,0.024167787491593817,41.0,150.00000000000006
F8_15.0,N25,N24,800.0,-1,2400.0,1490.0451303125847,22,0,1,22,689.935384234876,3090.0451303125847,39.31420207381015,0.0,-2,-1,31.0,31.0,36,8,11.907871561886044,195.81106654981016,12.840609298065747,191.67292440991784,0,0,0,15,11,23,0.0336247478143914,0.024167787491593817,51.0,171.0
F10_9.3,N25,N24,800.0,-1,2400.0,992.7333606155437,29,0,1,29,192.7079649093248,2592.7333606155435,37.772029968290326,45.07124588966021,-2,-1,18.0,18.0,47,20,11.56233676181419,78.84457348927572,11.023184535283075,199.11071352960266,0,1,1,13,6,30,0.04203093476798924,0.027320107599193007,16.0,156.0
F10_11.2,N25,N24,800.0,1,2400.0,1643.115923799318,17,0,1,17,756.8840762006821,3243.115923799318,38.54874374846127,0.0,-1,-1,3.0,3.0,35,12,1.38176560099331,15.25100791680893,2.76353120198662,138.7654814485625,0,3,0,2,1,18,0.06304640215198387,0.024167787491593814,85.0,163.99999999999994
F10_2.0,N25,N24,800.0,1,2400.0,2394.3148275560125,23,0,1,23,5.685172443987653,3994.3148275560125,39.31420207381015,0.0,-1,-1,28.0,28.0,37,9,10.465228700941676,45.495726980277254,11.563468939363107,122.25348553750186,0,1,0,10,7,24,0.054640215198386015,0.024167787491593817,135.0,181.0
F10_4.0,N25,N24,800.0,1,2400.0,2391.3830817812877,21,0,1,21,8.616918218712044,3991.3830817812877,39.31420207381015,0.0,1,1,0.0,0.0,33,3,10.662547639743618,56.05011449395721,10.375754981312598,111.56008908149836,0,0,0,6,4,22,0.046234028244788165,0.023117014122394086,149.0,189.0
F8_15.1,N25,N24,800.0,1,2400.0,1794.9662115684955,29,0,1,29,605.0337884315045,3394.9662115684955,37.772029968290326,45.07124588966021,1,-1,18.0,18.0,47,20,10.476275246860453,114.8270563188762,10.476275246860453,236.5761696125353,0,0,1,1,1,30,0.054640215198386015,0.027320107599193007,86.00000000000006,138.0
F10_7.3,N25,N24,800.0,1,2400.0,2391.460136452217,24,0,1,24,8.539863547782943,3991.460136452217,39.31420207381015,0.0,-1,-1,25.0,25.0,39,11,10.558036474223464,22.918639061599947,10.945066728363104,117.90384946568517,0,1,0,10,7,25,0.05043712172158709,0.024167787491593817,136.0,188.0
F12_0.0,N25,N24,800.0,1,2400.0,2273.105456159309,18,0,1,18,126.89454384069074,3873.105456159309,38.54874374846127,0.0,0,-1,0.0,0.0,36,12,7.998599093101013,50.53105271087907,10.20661052813869,258.80810161322705,0,0,0,3,0,19,0.027320107599193007,0.024167787491593817,136.0,167.0
F12_9.0,N25,N24,800.0,-1,2400.0,1133.296943506956,30,0,0,30,333.26630194328976,2733.2969435069563,37.78255718835888,41.39150076693525,-2,1,21.0,21.0,56,15,11.842591642915298,33.48075012348397,12.417418472828254,198.03169278037703,0,0,0,16,12,30,0.0441324815063887,0.02840746741289272,28.0,165.0
F10_3.4,N25,N24,800.0,1,2400.0,2061.4966498237955,22,0,1,22,338.50335017620455,3661.4966498237955,39.31420207381015,0.0,0,0,0.0,0.0,34,5,10.550997971514471,9.917862550092877,10.514845463883542,109.2610543539661,0,0,0,3,2,23,0.05043712172158709,0.023117014122394086,136.0,203.0
