episode,global_step,mean_reward,mean_loss,swap_count,mean_aoi,peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails
1,200,-0.4328,-0.025,1,1.0062,1.0062,0.518,7.7822,12.4487,7.7822,7.7822,16.2438,0.021958,0.9997,0.9793,305,158
