Model,Epoch,MAE
H-ST-MBAN,0,245.22785126993813
H-ST-MBAN,1,70.78122903140257
H-ST-MBAN,2,45.5159068528971
H-ST-MBAN,3,40.467929428887295
H-ST-MBAN,4,33.20178524391871
H-ST-MBAN,5,28.06867345463434
H-ST-MBAN,6,23.415934683717666
H-ST-MBAN,7,21.08157327336581
H-ST-MBAN,8,20.82708380928721
H-ST-MBAN,9,20.80377333155866
H-ST-MBAN,10,20.75913913822659
H-ST-MBAN,11,20.698024501007293
H-ST-MBAN,12,20.72097361990683
H-ST-MBAN,13,20.768843554892193
H-ST-MBAN,14,20.662315641095894
H-ST-MBAN,15,20.651845171670907
H-ST-MBAN,16,20.63482222773175
H-ST-MBAN,17,20.63203807228295
H-ST-MBAN,18,20.633158157343562
H-ST-MBAN,19,20.61105478435495
H-ST-MBAN,20,20.602101842281
H-ST-MBAN,21,20.612765821905114
H-ST-MBAN,22,20.586309068538956
H-ST-MBAN,23,20.582076619554556
H-ST-MBAN,24,20.53356092665624
H-ST-MBAN,25,20.64477336241245
H-ST-MBAN,26,20.626197207062702
H-ST-MBAN,27,20.60746820561527
H-ST-MBAN,28,20.531485946646303
H-ST-MBAN,29,20.532686373886467
H-ST-MBAN,30,20.626943139953607
H-ST-MBAN,31,20.52762892292503
H-ST-MBAN,32,20.58146135347703
H-ST-MBAN,33,20.475755733213937
H-ST-MBAN,34,20.59913981571199
H-ST-MBAN,35,20.476918591717045
H-ST-MBAN,36,20.494057174974756
H-ST-MBAN,37,20.507320561726758
H-ST-MBAN,38,20.48485470659141
H-ST-MBAN,39,20.498915823662482
H-ST-MBAN,40,20.49227724060447
H-ST-MBAN,41,20.54948799927229
H-ST-MBAN,42,20.47458356365507
H-ST-MBAN,43,20.525455203287557
H-ST-MBAN,44,20.57938597406524
H-ST-MBAN,45,20.559811850772284
H-ST-MBAN,46,20.515715714146495
H-ST-MBAN,47,20.484899876445034
H-ST-MBAN,48,20.455747422659826
H-ST-MBAN,49,20.594478234396167
H-ST-MBAN,50,20.545486067565214
H-ST-MBAN,51,20.46860994724301
H-ST-MBAN,52,20.53346750406591
H-ST-MBAN,53,20.66624201096438
H-ST-MBAN,54,20.534203489354343
H-ST-MBAN,55,20.58927206864999
H-ST-MBAN,56,20.492183793051527
H-ST-MBAN,57,20.663960952078167
H-ST-MBAN,58,20.514033283754248
H-ST-MBAN,59,20.496667740391988
H-ST-MBAN,60,20.5748870741178
H-ST-MBAN,61,20.527936013026892
H-ST-MBAN,62,20.535535731688224
H-ST-MBAN,63,20.463429380659523
H-ST-MBAN,64,20.54004744993897
H-ST-MBAN,65,20.77990214354982
H-ST-MBAN,66,20.481318951737876
H-ST-MBAN,67,20.500027845798133
H-ST-MBAN,68,20.615772993365137
H-ST-MBAN,69,20.486262348506877
H-ST-MBAN,70,20.52454112221537
H-ST-MBAN,71,20.481534478964303
H-ST-MBAN,72,20.504680215908657
H-ST-MBAN,73,20.601055696488938
H-ST-MBAN,74,20.601528500917027
H-ST-MBAN,75,20.492484879644245
H-ST-MBAN,76,20.629054790046425
H-ST-MBAN,77,20.59663615269772
H-ST-MBAN,78,20.692814877938797
H-ST-MBAN,79,20.514002292666504
H-ST-MBAN,80,20.543272569999168
H-ST-MBAN,81,20.564512386250353
H-ST-MBAN,82,20.50742710217179
H-ST-MBAN,83,20.669685503989225
H-ST-MBAN,84,20.56570682246268
H-ST-MBAN,85,20.745465440955623
H-ST-MBAN,86,20.5616044786328
H-ST-MBAN,87,20.56693532016452
H-ST-MBAN,88,20.70775276945247
H-ST-MBAN,89,20.573043996810377
H-ST-MBAN,90,20.582880977448173
H-ST-MBAN,91,20.687001321820443
H-ST-MBAN,92,20.721544577340975
H-ST-MBAN,93,20.829081380224974
H-ST-MBAN,94,20.831209280980804
H-ST-MBAN,95,20.869899288825057
H-ST-MBAN,96,20.70445679300679
