episode,global_step,mean_reward,mean_loss,swap_count,mean_aoi,peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails
1,80,-1.4833,-0.0328,89,14.6316,14.6316,0.8944,155.0604,607.2086,2.3092,155.2314,21.8339,0.319245,0.7379,0.7252,1789,1600
