episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
83,166000,30.0,-0.005691,-0.077525,-0.005691,0.0005,22331,396,1116,17.2226,13.6219,2407,2405,12.5224,45.4,12.6297,0.1754,7.7338,258.2683,4.0011,11.2456,10.1157,0.011688,0.8537,0.3994,2395,420,0,0.283472,1718514,6062387,20.5508,1975,0,329355,432,0.001342,0.04592
84,168000,35.0,-0.005358,-0.077643,-0.005358,0.0005,22709,378,1135,18.0106,14.4899,2104,2102,13.2831,65.1,13.3196,0.1895,9.0993,362.8641,4.3278,13.3559,10.0776,0.010283,0.8586,0.4718,2121,402,1,0.294227,1872960,6365698,22.0016,1719,0,306077,384,0.001188,0.07616
85,170000,5.0,-0.004861,-0.07301,-0.004861,0.0005,22813,104,1140,20.4292,15.0189,259,259,11.6081,45.4,14.2848,0.0471,8.0245,290.5781,2.881,9.3955,10.2042,0.001062,0.85,0.2908,191,9,0,0.287138,313710,1092542,24.3841,182,0,39029,77,0.000107,0.01232
86,172000,10.0,-0.005479,-0.079,-0.005479,0.0004,22980,167,1149,19.2524,14.4197,605,605,10.9405,45.2,12.0821,0.0574,5.3996,177.167,4.0141,5.6867,10.0461,0.002219,0.898,0.453,470,27,0,0.275419,562444,2042137,18.2583,443,0,87566,162,0.000263,0.01008
87,174000,15.0,-0.006202,-0.076926,-0.006202,0.0005,23207,227,1160,17.1501,12.4032,1178,1178,9.9642,45.3,10.8741,0.0913,7.5578,300.6738,5.1476,8.5723,10.1318,0.005156,0.8714,0.4108,1019,93,1,0.267535,861221,3219099,20.2112,926,0,146881,251,0.000571,0.01904
88,176000,20.0,-0.00554,-0.07675,-0.00554,0.0005,23490,283,1174,18.2386,13.8531,1533,1532,11.9706,45.5,12.2576,0.1316,9.1997,345.886,5.234,11.054,10.0689,0.006665,0.852,0.3611,1383,182,0,0.261672,1108143,4234859,20.4009,1201,0,213239,332,0.000774,0.02352
89,178000,25.0,-0.005541,-0.081897,-0.005541,0.0005,23838,348,1191,17.9103,14.7796,1978,1977,13.758,45.5,12.7067,0.2062,10.2583,294.4571,3.604,15.1759,10.0447,0.009561,0.8663,0.5047,2037,420,2,0.256379,1386034,5406183,23.8033,1617,0,293612,359,0.001141,0.04144
90,180000,30.0,-0.005495,-0.073323,-0.005495,0.0004,24260,422,1213,16.3526,13.3431,2627,2626,12.4907,45.5,12.4065,0.1825,7.1779,300.8745,3.639,10.8186,10.0694,0.012809,0.864,0.413,2685,490,0,0.283101,1726747,6099397,18.0431,2195,0,352355,432,0.001504,0.04592
91,182000,35.0,-0.005537,-0.074751,-0.005537,0.0005,24657,397,1232,16.6415,13.4996,2427,2424,13.0025,45.8,12.4129,0.1805,9.4262,314.3509,4.9519,14.153,10.0542,0.011812,0.8482,0.3484,2476,447,0,0.291904,1827976,6262247,18.8033,2029,0,329055,396,0.001388,0.07168
92,184000,5.0,-0.005278,-0.074203,-0.005278,0.0005,24765,108,1238,21.4393,14.0578,244,244,11.3783,45.2,14.1531,0.0395,8.5747,276.0639,2.9801,10.1934,10.0245,0.000801,0.8104,0.2244,177,7,0,0.282705,306813,1085275,26.0073,170,0,34415,74,9.9e-05,0.00448
